,GENUS,SPECIES,Match
0,Equus,Equus quagga,121
1,Equus,Equus asinus,121
2,Equus,Equus caballus,120
3,Diceros,Diceros bicornis minor,104
4,Urocitellus,Urocitellus parryii,102
5,Panthera,Panthera leo,100
6,Oryctolagus,Oryctolagus cuniculus,100
7,Panthera,Panthera uncia,100
8,Panthera,Panthera onca,100
9,Neofelis,Neofelis nebulosa,100
10,Lepus,Lepus europaeus,100
11,Marmota,Marmota flaviventris,99
12,Rhinolophus,Rhinolophus sinicus,99
13,Prionailurus,Prionailurus viverrinus,99
14,Prionailurus,Prionailurus bengalensis,99
15,Felis,Felis catus,99
16,Sciurus,Sciurus carolinensis,99
17,Marmota,Marmota marmota marmota,99
18,Marmota,Marmota monax,99
19,Lynx,Lynx rufus,99
20,Acinonyx,Acinonyx jubatus,99
21,Panthera,Panthera tigris,99
22,Lynx,Lynx canadensis,99
23,Ictidomys,Ictidomys tridecemlineatus,98
24,Phacochoerus,Phacochoerus africanus,97
25,Rhinolophus,Rhinolophus ferrumequinum,97
26,Sus,Sus scrofa,97
27,Leopardus,Leopardus geoffroyi,97
28,Panthera,Panthera pardus,97
29,Sus,Sus scrofa domesticus,97
30,Camelus,Camelus dromedarius,96
31,Vicugna,Vicugna pacos,96
32,Callithrix,Callithrix jacchus,95
33,Camelus,Camelus ferus,95
34,Camelus,Camelus bactrianus,95
35,Theropithecus,Theropithecus gelada,94
36,Nyctereutes,Nyctereutes procyonoides,94
37,Chlorocebus,Chlorocebus sabaeus,94
38,Canis,Canis lupus familiaris,94
39,Canis,Canis lupus dingo,94
40,Macaca,Macaca mulatta,94
41,Papio,Papio anubis,94
42,Saimiri,Saimiri boliviensis boliviensis,94
43,Macaca,Macaca fascicularis,93
44,Mandrillus,Mandrillus leucophaeus,93
45,Rhinopithecus,Rhinopithecus roxellana,93
46,Vulpes,Vulpes vulpes,93
47,Vulpes,Vulpes lagopus,93
48,Cercocebus,Cercocebus atys,93
49,Macaca,Macaca thibetana thibetana,93
50,Jaculus,Jaculus jaculus,92
51,Hyaena,Hyaena hyaena,92
52,Tupaia,Tupaia chinensis,92
53,Ailuropoda,Ailuropoda melanoleuca,92
54,Suricata,Suricata suricatta,92
55,Ochotona,Ochotona princeps,92
56,Chinchilla,Chinchilla lanigera,92
57,Nomascus,Nomascus leucogenys,91
58,Propithecus,Propithecus coquereli,91
59,Octodon,Octodon degus,91
60,Castor,Castor canadensis,91
61,Pongo,Pongo pygmaeus,91
62,Choloepus,Choloepus didactylus,91
63,Ochotona,Ochotona curzoniae,91
64,Rousettus,Rousettus aegyptiacus,91
65,Rhinopithecus,Rhinopithecus bieti,91
66,Pteropus,Pteropus giganteus,91
67,Mustela,Mustela erminea,90
68,Ursus,Ursus arctos,90
69,Ursus,Ursus americanus,90
70,Ursus,Ursus maritimus,90
71,Homo,Homo sapiens,90
72,Mustela,Mustela putorius furo,90
73,Mustela,Mustela nigripes,90
74,Macaca,Macaca nemestrina,90
75,Pongo,Pongo abelii,90
76,Galeopterus,Galeopterus variegatus,90
77,Oryx,Oryx dammah,90
78,Capra,Capra hircus,90
79,Cynocephalus,Cynocephalus volans,90
80,Neogale,Neogale vison,90
81,Mustela,Mustela lutreola,90
82,Hylobates,Hylobates moloch,90
83,Piliocolobus,Piliocolobus tephrosceles,90
84,Dipodomys,Dipodomys ordii,90
85,Trachypithecus,Trachypithecus francoisi,89
