,species,genus,subfamily,family,order,Match,Maximum Possible
0,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,126,300
1,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,126,300
2,Hyaena hyaena,Hyaena,,Hyaenidae,Carnivora,126,300
3,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,126,300
4,Acinonyx jubatus,Acinonyx,Felinae,Felidae,Carnivora,125,300
5,Lynx rufus,Lynx,Felinae,Felidae,Carnivora,125,300
6,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,125,300
7,Leopardus geoffroyi,Leopardus,Felinae,Felidae,Carnivora,125,300
8,Neofelis nebulosa,Neofelis,Pantherinae,Felidae,Carnivora,125,300
9,Lynx canadensis,Lynx,Felinae,Felidae,Carnivora,125,300
10,Prionailurus viverrinus,Prionailurus,Felinae,Felidae,Carnivora,125,300
11,Prionailurus bengalensis,Prionailurus,Felinae,Felidae,Carnivora,125,300
12,Felis catus,Felis,Felinae,Felidae,Carnivora,125,300
13,Equus asinus,Equus,,Equidae,Perissodactyla,123,300
14,Equus quagga,Equus,,Equidae,Perissodactyla,123,300
15,Equus caballus,Equus,,Equidae,Perissodactyla,122,300
16,Panthera pardus,Panthera,Pantherinae,Felidae,Carnivora,122,300
17,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,120,300
18,Suricata suricatta,Suricata,,Herpestidae,Carnivora,119,300
19,Lutra lutra,Lutra,Lutrinae,Mustelidae,Carnivora,118,300
20,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,118,300
21,Ursus americanus,Ursus,,Ursidae,Carnivora,117,300
22,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,117,300
23,Mustela lutreola,Mustela,Mustelinae,Mustelidae,Carnivora,117,300
24,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,117,300
25,Mirounga angustirostris,Mirounga,Monachinae,Phocidae,Carnivora,117,300
26,Mustela nigripes,Mustela,Mustelinae,Mustelidae,Carnivora,117,300
27,Ursus arctos,Ursus,,Ursidae,Carnivora,117,300
28,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,117,300
29,Neogale vison,Neogale,Mustelinae,Mustelidae,Carnivora,117,300
30,Mustela erminea,Mustela,Mustelinae,Mustelidae,Carnivora,117,300
31,Callorhinus ursinus,Callorhinus,,Otariidae,Carnivora,116,300
32,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,116,300
33,Ursus maritimus,Ursus,,Ursidae,Carnivora,116,300
34,Lontra canadensis,Lontra,Lutrinae,Mustelidae,Carnivora,116,300
35,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,116,300
36,Eumetopias jubatus,Eumetopias,,Otariidae,Carnivora,116,300
37,Meles meles,Meles,Melinae,Mustelidae,Carnivora,116,300
38,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,115,300
39,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,114,300
40,Phoca vitulina,Phoca,Phocinae,Phocidae,Carnivora,114,300
41,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,114,300
42,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,114,300
43,Odobenus rosmarus divergens,Odobenus,,Odobenidae,Carnivora,114,300
44,Halichoerus grypus,Halichoerus,Phocinae,Phocidae,Carnivora,113,300
45,Castor canadensis,Castor,,Castoridae,Rodentia,113,300
46,Canis lupus dingo,Canis,,Canidae,Carnivora,113,300
47,Vulpes vulpes,Vulpes,,Canidae,Carnivora,113,300
48,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,113,300
49,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,113,300
50,Vulpes lagopus,Vulpes,,Canidae,Carnivora,113,300
51,Marmota marmota marmota,Marmota,Xerinae,Sciuridae,Rodentia,113,300
52,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,113,300
53,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,113,300
54,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,112,300
55,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,112,300
56,Manis pentadactyla,Manis,,Manidae,Pholidota,112,300
57,Manis javanica,Manis,,Manidae,Pholidota,112,300
58,Zalophus californianus,Zalophus,,Otariidae,Carnivora,112,300
59,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,112,300
60,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,112,300
61,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,112,300
62,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,111,300
63,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,110,300
64,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,110,300
65,Canis lupus familiaris,Canis,,Canidae,Carnivora,110,300
66,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,110,300
67,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,109,300
68,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,109,300
69,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,109,300
70,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,109,300
71,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,109,300
72,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,109,300
73,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,108,300
74,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,108,300
75,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,108,300
76,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,108,300
77,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,108,300
