,species,genus,subfamily,family,order,Match,Maximum Possible
151,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,118,284
152,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,117,284
153,Ochotona princeps,Ochotona,,Ochotonidae,Lagomorpha,117,284
154,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,117,284
155,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,117,284
156,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,117,284
157,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,117,284
158,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,117,284
159,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,117,284
160,Camelus ferus,Camelus,,Camelidae,Artiodactyla,117,284
161,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,117,284
162,Pan troglodytes,Pan,Homininae,Hominidae,Primates,117,284
163,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,116,284
164,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,116,284
165,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,116,284
166,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,116,284
167,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,116,284
168,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,116,284
169,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,116,284
170,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,116,284
171,Octodon degus,Octodon,,Octodontidae,Rodentia,115,284
172,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,115,284
173,Cricetulus griseus,Cricetulus,Cricetinae,Cricetidae,Rodentia,115,284
174,Otolemur garnettii,Otolemur,,Galagidae,Primates,115,284
175,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,115,284
176,Moschus berezovskii,Moschus,,Moschidae,Artiodactyla,115,284
177,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,114,284
178,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,114,284
179,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,114,284
180,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,114,284
181,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,114,284
182,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,114,284
183,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,113,284
184,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,113,284
185,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,113,284
186,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,113,284
187,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,113,284
188,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,112,284
189,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,112,284
190,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,112,284
191,Mus musculus,Mus,Murinae,Muridae,Rodentia,112,284
192,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,112,284
193,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,112,284
194,Sus scrofa,Sus,,Suidae,Artiodactyla,112,284
195,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,111,284
196,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,111,284
197,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,111,284
198,Aotus nancymaae,Aotus,,Aotidae,Primates,111,284
199,Mus caroli,Mus,Murinae,Muridae,Rodentia,110,284
200,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,107,284
201,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,107,284
202,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,106,284
203,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,105,284
204,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,105,284
205,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,104,284
206,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,103,284
207,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,102,284
208,Cavia porcellus,Cavia,,Caviidae,Rodentia,100,284
209,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,99,284
210,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,97,284
