,species,genus,subfamily,family,order,Match,Maximum Possible
0,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,84,157
1,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,84,157
2,Felis catus,Felis,Felinae,Felidae,Carnivora,84,157
3,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,84,157
4,Acinonyx jubatus,Acinonyx,Felinae,Felidae,Carnivora,83,157
5,Lynx rufus,Lynx,Felinae,Felidae,Carnivora,83,157
6,Neofelis nebulosa,Neofelis,Pantherinae,Felidae,Carnivora,83,157
7,Lynx canadensis,Lynx,Felinae,Felidae,Carnivora,83,157
8,Prionailurus viverrinus,Prionailurus,Felinae,Felidae,Carnivora,83,157
9,Prionailurus bengalensis,Prionailurus,Felinae,Felidae,Carnivora,83,157
10,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,82,157
11,Suricata suricatta,Suricata,,Herpestidae,Carnivora,81,157
12,Leopardus geoffroyi,Leopardus,Felinae,Felidae,Carnivora,81,157
13,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,80,157
14,Hyaena hyaena,Hyaena,,Hyaenidae,Carnivora,79,157
15,Panthera pardus,Panthera,Pantherinae,Felidae,Carnivora,79,157
16,Canis lupus dingo,Canis,,Canidae,Carnivora,78,157
17,Mustela nigripes,Mustela,Mustelinae,Mustelidae,Carnivora,77,157
18,Ursus americanus,Ursus,,Ursidae,Carnivora,77,157
19,Neogale vison,Neogale,Mustelinae,Mustelidae,Carnivora,77,157
20,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,77,157
21,Vulpes vulpes,Vulpes,,Canidae,Carnivora,77,157
22,Ursus arctos,Ursus,,Ursidae,Carnivora,77,157
23,Mustela erminea,Mustela,Mustelinae,Mustelidae,Carnivora,77,157
24,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,77,157
25,Vulpes lagopus,Vulpes,,Canidae,Carnivora,77,157
26,Ursus maritimus,Ursus,,Ursidae,Carnivora,77,157
27,Mustela lutreola,Mustela,Mustelinae,Mustelidae,Carnivora,77,157
28,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,77,157
29,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,76,157
30,Lontra canadensis,Lontra,Lutrinae,Mustelidae,Carnivora,76,157
31,Canis lupus familiaris,Canis,,Canidae,Carnivora,75,157
32,Lutra lutra,Lutra,Lutrinae,Mustelidae,Carnivora,75,157
33,Meles meles,Meles,Melinae,Mustelidae,Carnivora,75,157
34,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,74,157
35,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,73,157
36,Equus caballus,Equus,,Equidae,Perissodactyla,72,157
37,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,72,157
38,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,72,157
39,Equus quagga,Equus,,Equidae,Perissodactyla,72,157
40,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,72,157
41,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,71,157
42,Eumetopias jubatus,Eumetopias,,Otariidae,Carnivora,71,157
43,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,71,157
44,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,71,157
45,Equus asinus,Equus,,Equidae,Perissodactyla,71,157
46,Callorhinus ursinus,Callorhinus,,Otariidae,Carnivora,71,157
47,Manis pentadactyla,Manis,,Manidae,Pholidota,70,157
48,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,70,157
49,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,70,157
50,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,70,157
51,Manis javanica,Manis,,Manidae,Pholidota,69,157
52,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,69,157
53,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,69,157
54,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,69,157
55,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,69,157
56,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,68,157
57,Macaca mulatta,Macaca,Cercopithecinae,Cercopithecidae,Primates,68,157
58,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,68,157
59,Sus scrofa,Sus,,Suidae,Artiodactyla,68,157
60,Macaca thibetana thibetana,Macaca,Cercopithecinae,Cercopithecidae,Primates,68,157
61,Phoca vitulina,Phoca,Phocinae,Phocidae,Carnivora,68,157
62,Odobenus rosmarus divergens,Odobenus,,Odobenidae,Carnivora,68,157
63,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,68,157
64,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,68,157
65,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,67,157
66,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,67,157
67,Halichoerus grypus,Halichoerus,Phocinae,Phocidae,Carnivora,67,157
68,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,67,157
69,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,67,157
70,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,67,157
71,Marmota marmota marmota,Marmota,Xerinae,Sciuridae,Rodentia,67,157
72,Castor canadensis,Castor,,Castoridae,Rodentia,67,157
73,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,67,157
74,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,67,157
75,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,67,157
76,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,66,157
77,Chlorocebus sabaeus,Chlorocebus,Cercopithecinae,Cercopithecidae,Primates,66,157
78,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,66,157
79,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,66,157
80,Macaca nemestrina,Macaca,Cercopithecinae,Cercopithecidae,Primates,66,157
81,Mirounga angustirostris,Mirounga,Monachinae,Phocidae,Carnivora,66,157
82,Cricetulus griseus,Cricetulus,Cricetinae,Cricetidae,Rodentia,66,157
83,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,66,157
84,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,66,157
85,Zalophus californianus,Zalophus,,Otariidae,Carnivora,66,157
86,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,65,157
87,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,65,157
88,Carlito syrichta,Carlito,,Tarsiidae,Primates,65,157
89,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,65,157
90,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,65,157
91,Camelus ferus,Camelus,,Camelidae,Artiodactyla,65,157
92,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,65,157
93,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,65,157
94,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,65,157
95,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,65,157
96,Homo sapiens,Homo,Homininae,Hominidae,Primates,65,157
97,Piliocolobus tephrosceles,Piliocolobus,Colobinae,Cercopithecidae,Primates,65,157
98,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,65,157
99,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,65,157
100,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,65,157
101,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,64,157
102,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,64,157
103,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,64,157
104,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,64,157
105,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,64,157
106,Propithecus coquereli,Propithecus,,Indriidae,Primates,64,157
107,Hylobates moloch,Hylobates,,Hylobatidae,Primates,64,157
108,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,64,157
109,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,64,157
110,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,64,157
111,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,64,157
112,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,64,157
113,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,64,157
114,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,64,157
115,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,64,157
116,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,63,157
117,Pan paniscus,Pan,Homininae,Hominidae,Primates,63,157
118,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,63,157
119,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,63,157
120,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,63,157
121,Otolemur garnettii,Otolemur,,Galagidae,Primates,63,157
122,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,63,157
123,Pan troglodytes,Pan,Homininae,Hominidae,Primates,63,157
124,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,63,157
125,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,63,157
126,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,63,157
127,Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,63,157
128,Lemur catta,Lemur,,Lemuridae,Primates,63,157
129,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,63,157
130,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,63,157
131,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,63,157
132,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,63,157
133,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,63,157
134,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,63,157
135,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,63,157
136,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,62,157
137,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,62,157
138,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,62,157
139,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,62,157
140,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,62,157
141,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,62,157
142,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,62,157
143,Ochotona princeps,Ochotona,,Ochotonidae,Lagomorpha,62,157
144,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,62,157
145,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,62,157
146,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,62,157
147,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,62,157
148,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,62,157
149,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,62,157
150,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,62,157
151,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,62,157
152,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,61,157
153,Molossus molossus,Molossus,,Molossidae,Chiroptera,61,157
154,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,61,157
155,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,61,157
156,Ochotona curzoniae,Ochotona,,Ochotonidae,Lagomorpha,61,157
157,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,61,157
158,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,61,157
159,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,61,157
160,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,61,157
161,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,61,157
162,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,61,157
163,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,61,157
164,Balaenoptera musculus,Balaenoptera,,Balaenopteridae,Artiodactyla,61,157
