,species,genus,subfamily,family,order,Match,Maximum Possible
195,Mus musculus,Mus,Murinae,Muridae,Rodentia,89,281
196,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,89,281
197,Balaenoptera musculus,Balaenoptera,,Balaenopteridae,Artiodactyla,89,281
198,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,89,281
199,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,89,281
200,Camelus ferus,Camelus,,Camelidae,Artiodactyla,89,281
201,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,89,281
202,Mus caroli,Mus,Murinae,Muridae,Rodentia,88,281
203,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,88,281
204,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,88,281
205,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,87,281
206,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,86,281
207,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,86,281
208,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,85,281
209,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,82,281
210,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,80,281
