,species,genus,subfamily,family,order,Match,Maximum Possible
0,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,79,146
1,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,79,146
2,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,79,146
3,Felis catus,Felis,Felinae,Felidae,Carnivora,77,146
4,Acinonyx jubatus,Acinonyx,Felinae,Felidae,Carnivora,76,146
5,Leopardus geoffroyi,Leopardus,Felinae,Felidae,Carnivora,76,146
6,Neofelis nebulosa,Neofelis,Pantherinae,Felidae,Carnivora,76,146
7,Lynx rufus,Lynx,Felinae,Felidae,Carnivora,76,146
8,Prionailurus bengalensis,Prionailurus,Felinae,Felidae,Carnivora,76,146
9,Prionailurus viverrinus,Prionailurus,Felinae,Felidae,Carnivora,76,146
10,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,76,146
11,Lynx canadensis,Lynx,Felinae,Felidae,Carnivora,76,146
12,Hyaena hyaena,Hyaena,,Hyaenidae,Carnivora,74,146
13,Panthera pardus,Panthera,Pantherinae,Felidae,Carnivora,74,146
14,Meles meles,Meles,Melinae,Mustelidae,Carnivora,73,146
15,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,72,146
16,Ursus arctos,Ursus,,Ursidae,Carnivora,72,146
17,Mustela nigripes,Mustela,Mustelinae,Mustelidae,Carnivora,72,146
18,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,72,146
19,Neogale vison,Neogale,Mustelinae,Mustelidae,Carnivora,72,146
20,Ursus americanus,Ursus,,Ursidae,Carnivora,72,146
21,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,72,146
22,Ursus maritimus,Ursus,,Ursidae,Carnivora,72,146
23,Mustela lutreola,Mustela,Mustelinae,Mustelidae,Carnivora,72,146
24,Vulpes vulpes,Vulpes,,Canidae,Carnivora,72,146
25,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,72,146
26,Suricata suricatta,Suricata,,Herpestidae,Carnivora,72,146
27,Mustela erminea,Mustela,Mustelinae,Mustelidae,Carnivora,72,146
28,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,72,146
29,Lutra lutra,Lutra,Lutrinae,Mustelidae,Carnivora,71,146
30,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,71,146
31,Eumetopias jubatus,Eumetopias,,Otariidae,Carnivora,71,146
32,Lontra canadensis,Lontra,Lutrinae,Mustelidae,Carnivora,71,146
33,Camelus ferus,Camelus,,Camelidae,Artiodactyla,71,146
34,Canis lupus dingo,Canis,,Canidae,Carnivora,71,146
35,Callorhinus ursinus,Callorhinus,,Otariidae,Carnivora,71,146
36,Vulpes lagopus,Vulpes,,Canidae,Carnivora,71,146
37,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,71,146
38,Phoca vitulina,Phoca,Phocinae,Phocidae,Carnivora,70,146
39,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,70,146
40,Sus scrofa,Sus,,Suidae,Artiodactyla,70,146
41,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,70,146
42,Zalophus californianus,Zalophus,,Otariidae,Carnivora,70,146
43,Canis lupus familiaris,Canis,,Canidae,Carnivora,69,146
44,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,68,146
45,Equus quagga,Equus,,Equidae,Perissodactyla,68,146
46,Mirounga angustirostris,Mirounga,Monachinae,Phocidae,Carnivora,68,146
47,Equus caballus,Equus,,Equidae,Perissodactyla,68,146
48,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,67,146
49,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,67,146
50,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,67,146
51,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,66,146
52,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,66,146
53,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,66,146
54,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,66,146
55,Halichoerus grypus,Halichoerus,Phocinae,Phocidae,Carnivora,66,146
56,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,66,146
57,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,66,146
58,Equus asinus,Equus,,Equidae,Perissodactyla,66,146
59,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,65,146
60,Odobenus rosmarus divergens,Odobenus,,Odobenidae,Carnivora,65,146
61,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,65,146
62,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,65,146
63,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,65,146
64,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,65,146
65,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,65,146
66,Moschus berezovskii,Moschus,,Moschidae,Artiodactyla,65,146
67,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,64,146
