,species,genus,subfamily,family,order,Match,Maximum Possible
149,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,123,300
150,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,123,300
151,Ochotona curzoniae,Ochotona,,Ochotonidae,Lagomorpha,123,300
152,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,123,300
153,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,123,300
154,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,123,300
155,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,123,300
156,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,123,300
157,Balaenoptera musculus,Balaenoptera,,Balaenopteridae,Artiodactyla,123,300
158,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,123,300
159,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,122,300
160,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,122,300
161,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,122,300
162,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,122,300
163,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,122,300
164,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,122,300
165,Homo sapiens,Homo,Homininae,Hominidae,Primates,122,300
166,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,122,300
167,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,122,300
168,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,122,300
169,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,121,300
170,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,121,300
171,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,121,300
172,Pan paniscus,Pan,Homininae,Hominidae,Primates,120,300
173,Pan troglodytes,Pan,Homininae,Hominidae,Primates,120,300
174,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,120,300
175,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,120,300
176,Carlito syrichta,Carlito,,Tarsiidae,Primates,120,300
177,Camelus ferus,Camelus,,Camelidae,Artiodactyla,120,300
178,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,120,300
179,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,120,300
180,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,119,300
181,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,119,300
182,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,119,300
183,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,119,300
184,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,119,300
185,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,119,300
186,Hylobates moloch,Hylobates,,Hylobatidae,Primates,119,300
187,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,119,300
188,Otolemur garnettii,Otolemur,,Galagidae,Primates,118,300
189,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,118,300
190,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,118,300
191,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,118,300
192,Aotus nancymaae,Aotus,,Aotidae,Primates,117,300
193,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,116,300
194,Lemur catta,Lemur,,Lemuridae,Primates,116,300
195,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,116,300
196,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,115,300
197,Octodon degus,Octodon,,Octodontidae,Rodentia,114,300
198,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,114,300
199,Mus musculus,Mus,Murinae,Muridae,Rodentia,114,300
200,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,113,300
201,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,112,300
202,Cavia porcellus,Cavia,,Caviidae,Rodentia,112,300
203,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,112,300
204,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,111,300
205,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,111,300
206,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,110,300
207,Mus caroli,Mus,Murinae,Muridae,Rodentia,109,300
208,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,109,300
209,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,106,300
210,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,98,300
