,species,genus,subfamily,family,order,Match,Maximum Possible
0,Acinonyx jubatus,Acinonyx,Felinae,Felidae,Carnivora,143,281
1,Neofelis nebulosa,Neofelis,Pantherinae,Felidae,Carnivora,143,281
2,Prionailurus viverrinus,Prionailurus,Felinae,Felidae,Carnivora,143,281
3,Felis catus,Felis,Felinae,Felidae,Carnivora,143,281
4,Lynx rufus,Lynx,Felinae,Felidae,Carnivora,143,281
5,Lynx canadensis,Lynx,Felinae,Felidae,Carnivora,143,281
6,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,143,281
7,Canis lupus dingo,Canis,,Canidae,Carnivora,143,281
8,Prionailurus bengalensis,Prionailurus,Felinae,Felidae,Carnivora,143,281
9,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,142,281
10,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,142,281
11,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,142,281
12,Vulpes lagopus,Vulpes,,Canidae,Carnivora,141,281
13,Vulpes vulpes,Vulpes,,Canidae,Carnivora,141,281
14,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,140,281
15,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,139,281
16,Canis lupus familiaris,Canis,,Canidae,Carnivora,139,281
17,Mustela nigripes,Mustela,Mustelinae,Mustelidae,Carnivora,139,281
18,Neogale vison,Neogale,Mustelinae,Mustelidae,Carnivora,139,281
19,Mustela lutreola,Mustela,Mustelinae,Mustelidae,Carnivora,139,281
20,Mustela erminea,Mustela,Mustelinae,Mustelidae,Carnivora,139,281
21,Panthera pardus,Panthera,Pantherinae,Felidae,Carnivora,139,281
22,Leopardus geoffroyi,Leopardus,Felinae,Felidae,Carnivora,139,281
23,Suricata suricatta,Suricata,,Herpestidae,Carnivora,138,281
24,Lutra lutra,Lutra,Lutrinae,Mustelidae,Carnivora,138,281
25,Ursus americanus,Ursus,,Ursidae,Carnivora,136,281
26,Ursus arctos,Ursus,,Ursidae,Carnivora,136,281
27,Piliocolobus tephrosceles,Piliocolobus,Colobinae,Cercopithecidae,Primates,135,281
28,Ursus maritimus,Ursus,,Ursidae,Carnivora,135,281
29,Meles meles,Meles,Melinae,Mustelidae,Carnivora,135,281
30,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,135,281
31,Chlorocebus sabaeus,Chlorocebus,Cercopithecinae,Cercopithecidae,Primates,134,281
32,Lontra canadensis,Lontra,Lutrinae,Mustelidae,Carnivora,133,281
33,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,133,281
34,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,133,281
35,Macaca thibetana thibetana,Macaca,Cercopithecinae,Cercopithecidae,Primates,133,281
36,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,133,281
37,Phoca vitulina,Phoca,Phocinae,Phocidae,Carnivora,132,281
38,Macaca mulatta,Macaca,Cercopithecinae,Cercopithecidae,Primates,132,281
39,Mirounga angustirostris,Mirounga,Monachinae,Phocidae,Carnivora,132,281
40,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,132,281
41,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,132,281
42,Halichoerus grypus,Halichoerus,Phocinae,Phocidae,Carnivora,131,281
43,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,131,281
44,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,131,281
45,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,131,281
46,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,131,281
47,Macaca nemestrina,Macaca,Cercopithecinae,Cercopithecidae,Primates,131,281
