,species,genus,subfamily,family,order,Match,Maximum Possible
137,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,135,284
138,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,135,284
139,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,135,284
140,Sus scrofa,Sus,,Suidae,Artiodactyla,135,284
141,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,135,284
142,Moschus berezovskii,Moschus,,Moschidae,Artiodactyla,134,284
143,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,134,284
144,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,134,284
145,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,134,284
146,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,134,284
147,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,134,284
148,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,134,284
149,Octodon degus,Octodon,,Octodontidae,Rodentia,134,284
150,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,134,284
151,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,134,284
152,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,133,284
153,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,133,284
154,Propithecus coquereli,Propithecus,,Indriidae,Primates,133,284
155,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,133,284
156,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,133,284
157,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,133,284
158,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,133,284
159,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,133,284
160,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,133,284
161,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,133,284
162,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,132,284
163,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,132,284
164,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,132,284
165,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,132,284
166,Balaenoptera musculus,Balaenoptera,,Balaenopteridae,Artiodactyla,132,284
167,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,132,284
168,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,132,284
169,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,132,284
170,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,132,284
171,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,132,284
172,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,132,284
173,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,132,284
174,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,131,284
175,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,131,284
176,Cricetulus griseus,Cricetulus,Cricetinae,Cricetidae,Rodentia,131,284
177,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,131,284
178,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,131,284
179,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,130,284
180,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,130,284
181,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,130,284
182,Otolemur garnettii,Otolemur,,Galagidae,Primates,130,284
183,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,129,284
184,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,129,284
185,Aotus nancymaae,Aotus,,Aotidae,Primates,129,284
186,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,129,284
187,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,129,284
188,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,129,284
189,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,129,284
190,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,128,284
191,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,128,284
192,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,127,284
193,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,127,284
194,Mus caroli,Mus,Murinae,Muridae,Rodentia,127,284
195,Mus musculus,Mus,Murinae,Muridae,Rodentia,127,284
196,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,126,284
197,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,126,284
198,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,125,284
199,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,125,284
200,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,125,284
201,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,123,284
202,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,123,284
203,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,123,284
204,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,123,284
205,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,121,284
206,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,119,284
207,Cavia porcellus,Cavia,,Caviidae,Rodentia,118,284
208,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,117,284
209,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,116,284
210,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,112,284
