,species,genus,subfamily,family,order,Match,Maximum Possible
199,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,50,145
200,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,50,145
201,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,50,145
202,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,49,145
203,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,49,145
204,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,49,145
205,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,49,145
206,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,49,145
207,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,48,145
208,Cavia porcellus,Cavia,,Caviidae,Rodentia,48,145
209,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,48,145
210,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,45,145
