,species,genus,subfamily,family,order,Match,Maximum Possible
41,Canis lupus familiaris,Canis,,Canidae,Carnivora,139,283
42,Equus quagga,Equus,,Equidae,Perissodactyla,138,283
43,Equus asinus,Equus,,Equidae,Perissodactyla,138,283
44,Equus caballus,Equus,,Equidae,Perissodactyla,137,283
45,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,136,283
46,Marmota marmota marmota,Marmota,Xerinae,Sciuridae,Rodentia,135,283
47,Manis pentadactyla,Manis,,Manidae,Pholidota,135,283
48,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,135,283
49,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,135,283
50,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,135,283
51,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,135,283
52,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,135,283
53,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,135,283
54,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,134,283
55,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,134,283
56,Piliocolobus tephrosceles,Piliocolobus,Colobinae,Cercopithecidae,Primates,134,283
57,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,133,283
58,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,133,283
59,Homo sapiens,Homo,Homininae,Hominidae,Primates,133,283
60,Chlorocebus sabaeus,Chlorocebus,Cercopithecinae,Cercopithecidae,Primates,133,283
61,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,133,283
62,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,132,283
63,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,132,283
64,Manis javanica,Manis,,Manidae,Pholidota,132,283
65,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,132,283
66,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,132,283
67,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,132,283
68,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,132,283
69,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,132,283
70,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,132,283
71,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,131,283
72,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,131,283
73,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,131,283
74,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,131,283
75,Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,131,283
76,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,131,283
77,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,131,283
78,Propithecus coquereli,Propithecus,,Indriidae,Primates,131,283
79,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,131,283
80,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,130,283
81,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,130,283
82,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,130,283
83,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,130,283
84,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,130,283
85,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,130,283
86,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,130,283
87,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,130,283
88,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,130,283
89,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,129,283
90,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,129,283
91,Hylobates moloch,Hylobates,,Hylobatidae,Primates,129,283
92,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,129,283
93,Pan troglodytes,Pan,Homininae,Hominidae,Primates,129,283
94,Pan paniscus,Pan,Homininae,Hominidae,Primates,129,283
95,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,129,283
96,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,129,283
97,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,129,283
98,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,129,283
99,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,129,283
100,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,129,283
101,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,129,283
102,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,128,283
103,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,128,283
104,Castor canadensis,Castor,,Castoridae,Rodentia,128,283
105,Macaca thibetana thibetana,Macaca,Cercopithecinae,Cercopithecidae,Primates,128,283
106,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,128,283
107,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,128,283
108,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,128,283
109,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,128,283
110,Macaca nemestrina,Macaca,Cercopithecinae,Cercopithecidae,Primates,127,283
111,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,127,283
112,Macaca mulatta,Macaca,Cercopithecinae,Cercopithecidae,Primates,127,283
113,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,127,283
114,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,127,283
115,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,127,283
116,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,127,283
117,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,127,283
118,Lemur catta,Lemur,,Lemuridae,Primates,126,283
119,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,126,283
120,Moschus berezovskii,Moschus,,Moschidae,Artiodactyla,125,283
121,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,125,283
122,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,125,283
123,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,125,283
