,species,genus,subfamily,family,order,Match,Maximum Possible
135,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,73,190
136,Phoca vitulina,Phoca,Phocinae,Phocidae,Carnivora,73,190
137,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,73,190
138,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,73,190
139,Manis javanica,Manis,,Manidae,Pholidota,73,190
140,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,73,190
141,Manis pentadactyla,Manis,,Manidae,Pholidota,72,190
142,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,72,190
143,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,72,190
144,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,72,190
145,Pan troglodytes,Pan,Homininae,Hominidae,Primates,72,190
146,Pan paniscus,Pan,Homininae,Hominidae,Primates,72,190
147,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,72,190
148,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,72,190
149,Cricetulus griseus,Cricetulus,Cricetinae,Cricetidae,Rodentia,72,190
150,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,72,190
151,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,71,190
152,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,71,190
153,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,71,190
154,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,71,190
155,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,71,190
156,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,71,190
157,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,71,190
158,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,71,190
159,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,71,190
160,Aotus nancymaae,Aotus,,Aotidae,Primates,71,190
161,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,71,190
162,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,70,190
163,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,70,190
164,Octodon degus,Octodon,,Octodontidae,Rodentia,70,190
165,Carlito syrichta,Carlito,,Tarsiidae,Primates,70,190
166,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,70,190
167,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,70,190
168,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,70,190
169,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,70,190
170,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,70,190
171,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,70,190
172,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,70,190
173,Balaenoptera musculus,Balaenoptera,,Balaenopteridae,Artiodactyla,70,190
