,species,genus,subfamily,family,order,Match,Maximum Possible
0,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,84,154
1,Hyaena hyaena,Hyaena,,Hyaenidae,Carnivora,72,154
2,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,71,154
3,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,71,154
4,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,70,154
5,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,69,154
6,Neofelis nebulosa,Neofelis,Pantherinae,Felidae,Carnivora,69,154
7,Meles meles,Meles,Melinae,Mustelidae,Carnivora,69,154
8,Felis catus,Felis,Felinae,Felidae,Carnivora,69,154
9,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,68,154
10,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,68,154
11,Mustela nigripes,Mustela,Mustelinae,Mustelidae,Carnivora,68,154
12,Prionailurus bengalensis,Prionailurus,Felinae,Felidae,Carnivora,68,154
13,Vulpes vulpes,Vulpes,,Canidae,Carnivora,68,154
14,Ursus arctos,Ursus,,Ursidae,Carnivora,68,154
15,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,68,154
16,Acinonyx jubatus,Acinonyx,Felinae,Felidae,Carnivora,68,154
17,Mustela lutreola,Mustela,Mustelinae,Mustelidae,Carnivora,68,154
18,Ursus maritimus,Ursus,,Ursidae,Carnivora,68,154
19,Lynx canadensis,Lynx,Felinae,Felidae,Carnivora,68,154
20,Lynx rufus,Lynx,Felinae,Felidae,Carnivora,68,154
21,Neogale vison,Neogale,Mustelinae,Mustelidae,Carnivora,68,154
22,Vulpes lagopus,Vulpes,,Canidae,Carnivora,68,154
23,Ursus americanus,Ursus,,Ursidae,Carnivora,68,154
24,Callorhinus ursinus,Callorhinus,,Otariidae,Carnivora,68,154
25,Mustela erminea,Mustela,Mustelinae,Mustelidae,Carnivora,68,154
26,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,68,154
27,Eumetopias jubatus,Eumetopias,,Otariidae,Carnivora,68,154
28,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,68,154
29,Prionailurus viverrinus,Prionailurus,Felinae,Felidae,Carnivora,68,154
30,Lutra lutra,Lutra,Lutrinae,Mustelidae,Carnivora,67,154
31,Canis lupus dingo,Canis,,Canidae,Carnivora,67,154
32,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,67,154
33,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,67,154
34,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,67,154
35,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,67,154
36,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,67,154
37,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,67,154
