,species,genus,subfamily,family,order,Match,Maximum Possible
0,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,91,251
1,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,90,251
2,Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,90,251
3,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,90,251
4,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,90,251
5,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,90,251
6,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,90,251
7,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,89,251
8,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,89,251
9,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,89,251
10,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,89,251
11,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,88,251
12,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,87,251
13,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,87,251
14,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,86,251
15,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,86,251
16,Moschus berezovskii,Moschus,,Moschidae,Artiodactyla,85,251
17,Equus asinus,Equus,,Equidae,Perissodactyla,85,251
18,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,85,251
19,Equus quagga,Equus,,Equidae,Perissodactyla,85,251
20,Equus caballus,Equus,,Equidae,Perissodactyla,85,251
21,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,84,251
22,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,84,251
23,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,84,251
24,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,84,251
25,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,84,251
26,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,83,251
27,Lemur catta,Lemur,,Lemuridae,Primates,83,251
28,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,83,251
29,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,83,251
30,Camelus ferus,Camelus,,Camelidae,Artiodactyla,82,251
31,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,82,251
32,Neofelis nebulosa,Neofelis,Pantherinae,Felidae,Carnivora,82,251
33,Felis catus,Felis,Felinae,Felidae,Carnivora,82,251
34,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,81,251
35,Prionailurus bengalensis,Prionailurus,Felinae,Felidae,Carnivora,81,251
36,Prionailurus viverrinus,Prionailurus,Felinae,Felidae,Carnivora,81,251
37,Lynx canadensis,Lynx,Felinae,Felidae,Carnivora,81,251
38,Lynx rufus,Lynx,Felinae,Felidae,Carnivora,81,251
39,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,81,251
40,Acinonyx jubatus,Acinonyx,Felinae,Felidae,Carnivora,81,251
41,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,81,251
42,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,80,251
43,Odobenus rosmarus divergens,Odobenus,,Odobenidae,Carnivora,80,251
44,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,80,251
45,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,80,251
46,Hyaena hyaena,Hyaena,,Hyaenidae,Carnivora,80,251
47,Mustela lutreola,Mustela,Mustelinae,Mustelidae,Carnivora,80,251
48,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,80,251
49,Leopardus geoffroyi,Leopardus,Felinae,Felidae,Carnivora,80,251
50,Mustela erminea,Mustela,Mustelinae,Mustelidae,Carnivora,80,251
51,Neogale vison,Neogale,Mustelinae,Mustelidae,Carnivora,80,251
52,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,80,251
53,Mus musculus,Mus,Murinae,Muridae,Rodentia,80,251
54,Mustela nigripes,Mustela,Mustelinae,Mustelidae,Carnivora,80,251
55,Meles meles,Meles,Melinae,Mustelidae,Carnivora,80,251
56,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,80,251
57,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,80,251
58,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,80,251
59,Mus caroli,Mus,Murinae,Muridae,Rodentia,79,251
60,Macaca thibetana thibetana,Macaca,Cercopithecinae,Cercopithecidae,Primates,79,251
61,Eumetopias jubatus,Eumetopias,,Otariidae,Carnivora,79,251
62,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,79,251
63,Mirounga angustirostris,Mirounga,Monachinae,Phocidae,Carnivora,79,251
64,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,79,251
65,Lutra lutra,Lutra,Lutrinae,Mustelidae,Carnivora,79,251
66,Callorhinus ursinus,Callorhinus,,Otariidae,Carnivora,79,251
67,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,79,251
68,Suricata suricatta,Suricata,,Herpestidae,Carnivora,79,251
69,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,79,251
70,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,79,251
71,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,78,251
72,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,78,251
73,Ursus americanus,Ursus,,Ursidae,Carnivora,78,251
74,Lontra canadensis,Lontra,Lutrinae,Mustelidae,Carnivora,78,251
75,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,78,251
76,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,78,251
77,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,78,251
78,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,78,251
79,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,78,251
80,Ursus arctos,Ursus,,Ursidae,Carnivora,78,251
81,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,78,251
82,Panthera pardus,Panthera,Pantherinae,Felidae,Carnivora,78,251
83,Halichoerus grypus,Halichoerus,Phocinae,Phocidae,Carnivora,78,251
84,Macaca nemestrina,Macaca,Cercopithecinae,Cercopithecidae,Primates,78,251
85,Sus scrofa,Sus,,Suidae,Artiodactyla,78,251
86,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,77,251
87,Zalophus californianus,Zalophus,,Otariidae,Carnivora,77,251
88,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,77,251
89,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,77,251
90,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,77,251
91,Aotus nancymaae,Aotus,,Aotidae,Primates,77,251
92,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,77,251
93,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,77,251
94,Phoca vitulina,Phoca,Phocinae,Phocidae,Carnivora,77,251
95,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,76,251
96,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,76,251
97,Chlorocebus sabaeus,Chlorocebus,Cercopithecinae,Cercopithecidae,Primates,76,251
98,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,76,251
99,Pan paniscus,Pan,Homininae,Hominidae,Primates,76,251
100,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,76,251
101,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,76,251
102,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,76,251
103,Macaca mulatta,Macaca,Cercopithecinae,Cercopithecidae,Primates,76,251
104,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,76,251
105,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,76,251
106,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,76,251
107,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,76,251
108,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,76,251
109,Pan troglodytes,Pan,Homininae,Hominidae,Primates,76,251
110,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,76,251
111,Otolemur garnettii,Otolemur,,Galagidae,Primates,76,251
112,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,76,251
113,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,76,251
114,Ursus maritimus,Ursus,,Ursidae,Carnivora,76,251
115,Vulpes lagopus,Vulpes,,Canidae,Carnivora,76,251
116,Castor canadensis,Castor,,Castoridae,Rodentia,75,251
117,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,75,251
118,Canis lupus dingo,Canis,,Canidae,Carnivora,75,251
119,Canis lupus familiaris,Canis,,Canidae,Carnivora,75,251
120,Vulpes vulpes,Vulpes,,Canidae,Carnivora,75,251
121,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,75,251
122,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,75,251
123,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,75,251
124,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,75,251
