,species,genus,subfamily,family,order,Match,Maximum Possible
114,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,97,224
115,Lemur catta,Lemur,,Lemuridae,Primates,97,224
116,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,97,224
117,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,97,224
118,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,97,224
119,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,97,224
120,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,96,224
121,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,96,224
122,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,96,224
123,Lontra canadensis,Lontra,Lutrinae,Mustelidae,Carnivora,96,224
124,Pan paniscus,Pan,Homininae,Hominidae,Primates,96,224
125,Propithecus coquereli,Propithecus,,Indriidae,Primates,96,224
126,Pan troglodytes,Pan,Homininae,Hominidae,Primates,96,224
127,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,96,224
128,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,96,224
129,Cricetulus griseus,Cricetulus,Cricetinae,Cricetidae,Rodentia,96,224
130,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,96,224
131,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,96,224
132,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,96,224
133,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,96,224
134,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,96,224
135,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,96,224
136,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,96,224
137,Otolemur garnettii,Otolemur,,Galagidae,Primates,96,224
138,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,95,224
139,Homo sapiens,Homo,Homininae,Hominidae,Primates,95,224
140,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,95,224
141,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,95,224
142,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,95,224
143,Canis lupus familiaris,Canis,,Canidae,Carnivora,95,224
144,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,95,224
145,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,95,224
146,Molossus molossus,Molossus,,Molossidae,Chiroptera,95,224
147,Hylobates moloch,Hylobates,,Hylobatidae,Primates,95,224
148,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,94,224
149,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,94,224
150,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,94,224
151,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,94,224
152,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,94,224
153,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,94,224
154,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,94,224
155,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,94,224
156,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,94,224
157,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,94,224
158,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,93,224
159,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,93,224
160,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,93,224
161,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,93,224
162,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,93,224
163,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,93,224
164,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,93,224
165,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,93,224
166,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,93,224
167,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,92,224
168,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,92,224
169,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,92,224
170,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,92,224
171,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,92,224
172,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,92,224
173,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,92,224
174,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,92,224
175,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,92,224
176,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,91,224
177,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,91,224
178,Carlito syrichta,Carlito,,Tarsiidae,Primates,91,224
179,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,91,224
180,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,90,224
181,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,90,224
182,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,90,224
183,Balaenoptera musculus,Balaenoptera,,Balaenopteridae,Artiodactyla,90,224
184,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,90,224
185,Mus musculus,Mus,Murinae,Muridae,Rodentia,89,224
186,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,89,224
187,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,89,224
188,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,89,224
189,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,89,224
190,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,88,224
191,Aotus nancymaae,Aotus,,Aotidae,Primates,88,224
192,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,87,224
193,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,87,224
194,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,87,224
195,Manis pentadactyla,Manis,,Manidae,Pholidota,87,224
196,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,86,224
197,Manis javanica,Manis,,Manidae,Pholidota,86,224
198,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,86,224
199,Mus caroli,Mus,Murinae,Muridae,Rodentia,86,224
200,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,86,224
201,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,85,224
202,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,85,224
203,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,85,224
204,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,84,224
205,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,83,224
206,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,80,224
207,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,80,224
208,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,78,224
209,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,78,224
210,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,77,224
