,species,genus,subfamily,family,order,Match,Maximum Possible
198,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,104,257
199,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,104,257
200,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,104,257
201,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,103,257
202,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,103,257
203,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,103,257
204,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,101,257
205,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,100,257
206,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,96,257
207,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,96,257
208,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,94,257
209,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,89,257
210,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,85,257
