,species,genus,subfamily,family,order,Match,Maximum Possible
0,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,51,115
1,Castor canadensis,Castor,,Castoridae,Rodentia,51,115
2,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,50,115
3,Equus asinus,Equus,,Equidae,Perissodactyla,49,115
4,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,49,115
5,Equus quagga,Equus,,Equidae,Perissodactyla,49,115
6,Equus caballus,Equus,,Equidae,Perissodactyla,49,115
7,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,48,115
8,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,48,115
9,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,48,115
10,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,48,115
11,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,48,115
12,Homo sapiens,Homo,Homininae,Hominidae,Primates,47,115
13,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,47,115
14,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,47,115
15,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,47,115
16,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,47,115
17,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,47,115
18,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,47,115
19,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,47,115
20,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,47,115
21,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,47,115
22,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,47,115
23,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,47,115
24,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,46,115
25,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,46,115
26,Pan paniscus,Pan,Homininae,Hominidae,Primates,46,115
27,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,46,115
28,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,46,115
29,Pan troglodytes,Pan,Homininae,Hominidae,Primates,46,115
30,Lemur catta,Lemur,,Lemuridae,Primates,46,115
31,Hylobates moloch,Hylobates,,Hylobatidae,Primates,46,115
32,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,46,115
33,Marmota marmota marmota,Marmota,Xerinae,Sciuridae,Rodentia,45,115
34,Prionailurus bengalensis,Prionailurus,Felinae,Felidae,Carnivora,45,115
35,Propithecus coquereli,Propithecus,,Indriidae,Primates,45,115
36,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,45,115
37,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,45,115
38,Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,45,115
39,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,45,115
40,Acinonyx jubatus,Acinonyx,Felinae,Felidae,Carnivora,45,115
41,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,45,115
42,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,45,115
43,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,45,115
44,Leopardus geoffroyi,Leopardus,Felinae,Felidae,Carnivora,45,115
45,Neofelis nebulosa,Neofelis,Pantherinae,Felidae,Carnivora,45,115
46,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,45,115
47,Camelus ferus,Camelus,,Camelidae,Artiodactyla,45,115
48,Lynx canadensis,Lynx,Felinae,Felidae,Carnivora,45,115
49,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,45,115
50,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,45,115
51,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,45,115
52,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,45,115
53,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,45,115
54,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,45,115
55,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,45,115
56,Prionailurus viverrinus,Prionailurus,Felinae,Felidae,Carnivora,45,115
57,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,45,115
58,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,45,115
59,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,45,115
60,Lontra canadensis,Lontra,Lutrinae,Mustelidae,Carnivora,45,115
61,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,45,115
62,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,45,115
63,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,45,115
64,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,45,115
65,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,45,115
66,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,45,115
67,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,45,115
68,Lynx rufus,Lynx,Felinae,Felidae,Carnivora,45,115
69,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,45,115
70,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,45,115
71,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,45,115
72,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,45,115
73,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,45,115
74,Felis catus,Felis,Felinae,Felidae,Carnivora,45,115
75,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,45,115
76,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,45,115
77,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,45,115
78,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,45,115
79,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,44,115
80,Moschus berezovskii,Moschus,,Moschidae,Artiodactyla,44,115
81,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,44,115
82,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,44,115
