,species,genus,subfamily,family,order,Match,Maximum Possible
181,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,69,152
182,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,69,152
183,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,69,152
184,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,69,152
185,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,69,152
186,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,68,152
187,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,68,152
188,Chlorocebus sabaeus,Chlorocebus,Cercopithecinae,Cercopithecidae,Primates,68,152
189,Hylobates moloch,Hylobates,,Hylobatidae,Primates,68,152
190,Pan paniscus,Pan,Homininae,Hominidae,Primates,67,152
191,Pan troglodytes,Pan,Homininae,Hominidae,Primates,67,152
192,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,67,152
193,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,67,152
194,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,66,152
195,Homo sapiens,Homo,Homininae,Hominidae,Primates,66,152
196,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,66,152
197,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,66,152
198,Canis lupus familiaris,Canis,,Canidae,Carnivora,66,152
199,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,65,152
200,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,64,152
201,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,64,152
202,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,64,152
203,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,63,152
204,Aotus nancymaae,Aotus,,Aotidae,Primates,63,152
205,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,63,152
206,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,63,152
207,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,61,152
208,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,61,152
209,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,61,152
210,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,60,152
