,species,genus,subfamily,family,order,Match,Maximum Possible
156,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,101,231
157,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,101,231
158,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,101,231
159,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,101,231
160,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,101,231
161,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,101,231
162,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,100,231
163,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,100,231
164,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,100,231
165,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,100,231
166,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,100,231
167,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,100,231
168,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,100,231
169,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,100,231
170,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,99,231
171,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,99,231
172,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,99,231
173,Molossus molossus,Molossus,,Molossidae,Chiroptera,99,231
174,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,98,231
175,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,98,231
176,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,98,231
177,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,98,231
178,Castor canadensis,Castor,,Castoridae,Rodentia,98,231
179,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,98,231
180,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,97,231
181,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,97,231
182,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,97,231
183,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,97,231
184,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,97,231
185,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,97,231
186,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,96,231
187,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,96,231
188,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,96,231
189,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,96,231
190,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,96,231
191,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,96,231
192,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,95,231
193,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,95,231
194,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,95,231
195,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,95,231
196,Carlito syrichta,Carlito,,Tarsiidae,Primates,94,231
197,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,94,231
198,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,94,231
199,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,94,231
200,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,93,231
201,Cricetulus griseus,Cricetulus,Cricetinae,Cricetidae,Rodentia,93,231
202,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,92,231
203,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,92,231
204,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,91,231
205,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,91,231
206,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,90,231
207,Mus musculus,Mus,Murinae,Muridae,Rodentia,90,231
208,Mus caroli,Mus,Murinae,Muridae,Rodentia,87,231
209,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,86,231
210,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,81,231
