,species,genus,subfamily,family,order,Match,Maximum Possible
0,Moschus berezovskii,Moschus,,Moschidae,Artiodactyla,122,224
1,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,115,224
2,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,113,224
3,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,113,224
4,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,111,224
5,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,111,224
6,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,111,224
7,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,111,224
8,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,109,224
9,Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,108,224
10,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,108,224
11,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,108,224
12,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,108,224
13,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,107,224
14,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,107,224
15,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,107,224
16,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,107,224
17,Ochotona princeps,Ochotona,,Ochotonidae,Lagomorpha,105,224
18,Ochotona curzoniae,Ochotona,,Ochotonidae,Lagomorpha,104,224
19,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,103,224
20,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,103,224
21,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,102,224
22,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,101,224
23,Equus quagga,Equus,,Equidae,Perissodactyla,100,224
24,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,100,224
25,Equus asinus,Equus,,Equidae,Perissodactyla,100,224
26,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,100,224
27,Chlorocebus sabaeus,Chlorocebus,Cercopithecinae,Cercopithecidae,Primates,100,224
28,Equus caballus,Equus,,Equidae,Perissodactyla,100,224
29,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,100,224
30,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,100,224
31,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,99,224
32,Piliocolobus tephrosceles,Piliocolobus,Colobinae,Cercopithecidae,Primates,99,224
33,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,99,224
34,Camelus ferus,Camelus,,Camelidae,Artiodactyla,99,224
35,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,99,224
36,Lemur catta,Lemur,,Lemuridae,Primates,99,224
37,Propithecus coquereli,Propithecus,,Indriidae,Primates,99,224
38,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,99,224
39,Macaca mulatta,Macaca,Cercopithecinae,Cercopithecidae,Primates,98,224
40,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,98,224
41,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,98,224
42,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,98,224
43,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,97,224
44,Macaca thibetana thibetana,Macaca,Cercopithecinae,Cercopithecidae,Primates,97,224
45,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,97,224
46,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,97,224
47,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,97,224
48,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,97,224
49,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,97,224
50,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,97,224
51,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,97,224
52,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,96,224
53,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,96,224
54,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,96,224
55,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,96,224
56,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,96,224
57,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,96,224
