,species,genus,subfamily,family,order,Match,Maximum Possible
0,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,118,190
1,Moschus berezovskii,Moschus,,Moschidae,Artiodactyla,117,190
2,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,117,190
3,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,117,190
4,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,116,190
5,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,113,190
6,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,113,190
7,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,113,190
8,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,113,190
9,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,110,190
10,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,110,190
11,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,110,190
12,Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,110,190
13,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,109,190
14,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,109,190
15,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,107,190
16,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,107,190
17,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,105,190
18,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,100,190
19,Equus asinus,Equus,,Equidae,Perissodactyla,100,190
20,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,100,190
21,Equus caballus,Equus,,Equidae,Perissodactyla,100,190
22,Equus quagga,Equus,,Equidae,Perissodactyla,100,190
23,Piliocolobus tephrosceles,Piliocolobus,Colobinae,Cercopithecidae,Primates,100,190
24,Lemur catta,Lemur,,Lemuridae,Primates,99,190
25,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,99,190
26,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,99,190
27,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,99,190
28,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,99,190
29,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,98,190
30,Ochotona princeps,Ochotona,,Ochotonidae,Lagomorpha,98,190
31,Chlorocebus sabaeus,Chlorocebus,Cercopithecinae,Cercopithecidae,Primates,98,190
32,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,98,190
33,Camelus ferus,Camelus,,Camelidae,Artiodactyla,98,190
34,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,98,190
35,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,98,190
36,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,98,190
37,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,97,190
38,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,97,190
39,Macaca mulatta,Macaca,Cercopithecinae,Cercopithecidae,Primates,97,190
40,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,97,190
41,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,97,190
42,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,97,190
43,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,97,190
44,Macaca thibetana thibetana,Macaca,Cercopithecinae,Cercopithecidae,Primates,97,190
45,Sus scrofa,Sus,,Suidae,Artiodactyla,97,190
46,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,97,190
47,Ochotona curzoniae,Ochotona,,Ochotonidae,Lagomorpha,97,190
48,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,97,190
49,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,97,190
50,Ursus arctos,Ursus,,Ursidae,Carnivora,96,190
51,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,96,190
52,Propithecus coquereli,Propithecus,,Indriidae,Primates,96,190
53,Ursus maritimus,Ursus,,Ursidae,Carnivora,96,190
54,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,96,190
55,Ursus americanus,Ursus,,Ursidae,Carnivora,96,190
56,Felis catus,Felis,Felinae,Felidae,Carnivora,96,190
57,Neofelis nebulosa,Neofelis,Pantherinae,Felidae,Carnivora,96,190
58,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,96,190
59,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,96,190
60,Lynx rufus,Lynx,Felinae,Felidae,Carnivora,95,190
61,Panthera pardus,Panthera,Pantherinae,Felidae,Carnivora,95,190
62,Suricata suricatta,Suricata,,Herpestidae,Carnivora,95,190
63,Prionailurus bengalensis,Prionailurus,Felinae,Felidae,Carnivora,95,190
64,Lynx canadensis,Lynx,Felinae,Felidae,Carnivora,95,190
65,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,95,190
66,Acinonyx jubatus,Acinonyx,Felinae,Felidae,Carnivora,95,190
67,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,95,190
68,Prionailurus viverrinus,Prionailurus,Felinae,Felidae,Carnivora,95,190
69,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,95,190
70,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,94,190
71,Leopardus geoffroyi,Leopardus,Felinae,Felidae,Carnivora,94,190
72,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,94,190
73,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,94,190
74,Marmota marmota marmota,Marmota,Xerinae,Sciuridae,Rodentia,94,190
75,Otolemur garnettii,Otolemur,,Galagidae,Primates,94,190
76,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,94,190
77,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,94,190
78,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,94,190
79,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,94,190
80,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,94,190
81,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,94,190
82,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,94,190
83,Macaca nemestrina,Macaca,Cercopithecinae,Cercopithecidae,Primates,93,190
84,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,93,190
85,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,93,190
86,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,93,190
87,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,93,190
88,Lutra lutra,Lutra,Lutrinae,Mustelidae,Carnivora,92,190
89,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,92,190
90,Hyaena hyaena,Hyaena,,Hyaenidae,Carnivora,92,190
91,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,91,190
92,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,91,190
93,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,91,190
94,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,91,190
95,Mustela nigripes,Mustela,Mustelinae,Mustelidae,Carnivora,91,190
96,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,91,190
97,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,91,190
98,Mustela erminea,Mustela,Mustelinae,Mustelidae,Carnivora,91,190
99,Neogale vison,Neogale,Mustelinae,Mustelidae,Carnivora,91,190
100,Mustela lutreola,Mustela,Mustelinae,Mustelidae,Carnivora,91,190
101,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,91,190
102,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,91,190
103,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,91,190
104,Meles meles,Meles,Melinae,Mustelidae,Carnivora,91,190
105,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,90,190
106,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,90,190
107,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,90,190
108,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,90,190
109,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,90,190
110,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,90,190
111,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,90,190
112,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,90,190
113,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,90,190
114,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,90,190
115,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,90,190
116,Hylobates moloch,Hylobates,,Hylobatidae,Primates,90,190
117,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,89,190
118,Castor canadensis,Castor,,Castoridae,Rodentia,89,190
