,GENUS,SPECIES,Match
0,Lontra,Lontra canadensis,141
1,Mustela,Mustela erminea,141
2,Mustela,Mustela nigripes,141
3,Mustela,Mustela putorius furo,141
4,Neogale,Neogale vison,141
5,Lutra,Lutra lutra,141
6,Mustela,Mustela lutreola,141
7,Meles,Meles meles,138
8,Eumetopias,Eumetopias jubatus,134
9,Ursus,Ursus americanus,133
10,Ailuropoda,Ailuropoda melanoleuca,133
11,Callorhinus,Callorhinus ursinus,133
12,Zalophus,Zalophus californianus,133
13,Ursus,Ursus arctos,133
14,Suricata,Suricata suricatta,132
15,Ursus,Ursus maritimus,132
16,Prionailurus,Prionailurus bengalensis,131
17,Lynx,Lynx canadensis,131
18,Panthera,Panthera onca,131
19,Prionailurus,Prionailurus viverrinus,131
20,Panthera,Panthera uncia,131
21,Lynx,Lynx rufus,131
22,Panthera,Panthera leo,131
23,Felis,Felis catus,131
24,Acinonyx,Acinonyx jubatus,131
25,Mirounga,Mirounga angustirostris,131
26,Neofelis,Neofelis nebulosa,131
27,Panthera,Panthera tigris,130
28,Odobenus,Odobenus rosmarus divergens,130
29,Phoca,Phoca vitulina,130
30,Mirounga,Mirounga leonina,130
31,Halichoerus,Halichoerus grypus,129
32,Canis,Canis lupus dingo,128
33,Leopardus,Leopardus geoffroyi,128
34,Nyctereutes,Nyctereutes procyonoides,127
35,Neomonachus,Neomonachus schauinslandi,127
36,Vulpes,Vulpes vulpes,127
37,Vulpes,Vulpes lagopus,127
38,Hyaena,Hyaena hyaena,126
39,Panthera,Panthera pardus,126
40,Equus,Equus quagga,126
41,Canis,Canis lupus familiaris,125
42,Equus,Equus asinus,124
43,Equus,Equus caballus,123
44,Vicugna,Vicugna pacos,123
45,Sorex,Sorex fumeus,122
46,Pipistrellus,Pipistrellus kuhlii,122
47,Camelus,Camelus dromedarius,122
48,Lemur,Lemur catta,122
49,Otolemur,Otolemur garnettii,122
50,Bubalus,Bubalus bubalis,121
51,Oryx,Oryx dammah,121
52,Capra,Capra hircus,120
53,Budorcas,Budorcas taxicolor,120
54,Neophocaena,Neophocaena asiaeorientalis,120
55,Bubalus,Bubalus kerabau,120
56,Phacochoerus,Phacochoerus africanus,120
57,Propithecus,Propithecus coquereli,120
58,Moschus,Moschus berezovskii,120
59,Myotis,Myotis myotis,120
60,Myotis,Myotis lucifugus,119
61,Bos,Bos javanicus,119
62,Myotis,Myotis daubentonii,119
63,Bos,Bos taurus,119
64,Hippopotamus,Hippopotamus amphibius kiboko,119
65,Bos,Bos indicus,119
66,Camelus,Camelus ferus,119
67,Bos,Bos indicus x Bos taurus,119
68,Manis,Manis pentadactyla,119
69,Camelus,Camelus bactrianus,119
70,Microcebus,Microcebus murinus,119
71,Nycticebus,Nycticebus coucang,119
72,Dama,Dama dama,119
73,Artibeus,Artibeus jamaicensis,119
74,Bison,Bison bison bison,119
75,Pongo,Pongo pygmaeus,118
76,Galeopterus,Galeopterus variegatus,118
77,Sciurus,Sciurus carolinensis,118
78,Colobus,Colobus angolensis palliatus,118
