,GENUS,SPECIES,Match
0,Apodemus,Apodemus sylvaticus,137
1,Arvicanthis,Arvicanthis niloticus,126
2,Mastomys,Mastomys coucha,125
3,Grammomys,Grammomys surdaster,124
4,Mus,Mus caroli,124
5,Rattus,Rattus rattus,121
6,Mus,Mus musculus,120
7,Rattus,Rattus norvegicus,116
8,Acomys,Acomys russatus,112
9,Psammomys,Psammomys obesus,110
10,Mesocricetus,Mesocricetus auratus,109
11,Microtus,Microtus fortis,109
12,Meriones,Meriones unguiculatus,109
13,Arvicola,Arvicola amphibius,107
14,Microtus,Microtus ochrogaster,106
15,Peromyscus,Peromyscus leucopus,106
16,Myodes,Myodes glareolus,106
17,Peromyscus,Peromyscus californicus insignis,105
18,Phodopus,Phodopus roborovskii,105
19,Dipodomys,Dipodomys ordii,104
20,Equus,Equus caballus,104
21,Cricetulus,Cricetulus griseus,104
22,Chionomys,Chionomys nivalis,103
23,Dipodomys,Dipodomys spectabilis,103
24,Microtus,Microtus oregoni,103
25,Equus,Equus quagga,102
26,Sus,Sus scrofa,100
27,Phacochoerus,Phacochoerus africanus,100
28,Galeopterus,Galeopterus variegatus,100
29,Sus,Sus scrofa domesticus,100
30,Peromyscus,Peromyscus maniculatus bairdii,100
31,Nannospalax,Nannospalax galili,100
32,Choloepus,Choloepus didactylus,100
33,Capra,Capra hircus,99
34,Sorex,Sorex araneus,99
35,Cynocephalus,Cynocephalus volans,99
36,Lepus,Lepus europaeus,99
37,Perognathus,Perognathus longimembris pacificus,99
38,Fukomys,Fukomys damarensis,99
39,Sorex,Sorex fumeus,99
40,Oryctolagus,Oryctolagus cuniculus,99
41,Mirounga,Mirounga angustirostris,98
42,Equus,Equus asinus,98
43,Ictidomys,Ictidomys tridecemlineatus,98
44,Callithrix,Callithrix jacchus,98
45,Vicugna,Vicugna pacos,98
46,Hippopotamus,Hippopotamus amphibius kiboko,98
47,Mirounga,Mirounga leonina,97
48,Lutra,Lutra lutra,97
49,Hyaena,Hyaena hyaena,97
50,Condylura,Condylura cristata,97
51,Meles,Meles meles,97
52,Onychomys,Onychomys torridus,97
53,Panthera,Panthera leo,96
54,Prionailurus,Prionailurus viverrinus,96
55,Orycteropus,Orycteropus afer afer,96
56,Panthera,Panthera onca,96
57,Ovis,Ovis aries,96
58,Rhinopithecus,Rhinopithecus roxellana,96
59,Macaca,Macaca mulatta,96
60,Panthera,Panthera uncia,96
61,Panthera,Panthera tigris,96
62,Oryx,Oryx dammah,96
63,Aotus,Aotus nancymaae,96
64,Prionailurus,Prionailurus bengalensis,96
65,Camelus,Camelus dromedarius,96
66,Urocitellus,Urocitellus parryii,96
67,Rhinolophus,Rhinolophus ferrumequinum,95
68,Neogale,Neogale vison,95
69,Leopardus,Leopardus geoffroyi,95
70,Neofelis,Neofelis nebulosa,95
71,Lynx,Lynx canadensis,95
72,Mustela,Mustela erminea,95
73,Camelus,Camelus ferus,95
74,Sciurus,Sciurus carolinensis,95
75,Rhinolophus,Rhinolophus sinicus,95
76,Phoca,Phoca vitulina,95
77,Camelus,Camelus bactrianus,95
78,Mustela,Mustela putorius furo,95
79,Acinonyx,Acinonyx jubatus,95
80,Piliocolobus,Piliocolobus tephrosceles,95
81,Felis,Felis catus,95
82,Lynx,Lynx rufus,95
83,Mustela,Mustela nigripes,95
84,Mustela,Mustela lutreola,95
85,Rhinopithecus,Rhinopithecus bieti,95
86,Nyctereutes,Nyctereutes procyonoides,94
87,Canis,Canis lupus dingo,94
88,Microcebus,Microcebus murinus,94
89,Canis,Canis lupus familiaris,94
90,Chinchilla,Chinchilla lanigera,94
91,Rousettus,Rousettus aegyptiacus,94
92,Vulpes,Vulpes lagopus,94
93,Trachypithecus,Trachypithecus francoisi,94
94,Pteropus,Pteropus giganteus,94
95,Eptesicus,Eptesicus fuscus,94
96,Macaca,Macaca nemestrina,94
97,Talpa,Talpa occidentalis,94
98,Vulpes,Vulpes vulpes,94
99,Dasypus,Dasypus novemcinctus,94
100,Budorcas,Budorcas taxicolor,94
101,Cebus,Cebus imitator,93
102,Heterocephalus,Heterocephalus glaber,93
103,Suncus,Suncus etruscus,93
104,Ursus,Ursus maritimus,93
105,Macaca,Macaca fascicularis,93
106,Myotis,Myotis lucifugus,93
107,Myotis,Myotis daubentonii,93
108,Ursus,Ursus americanus,93
109,Nomascus,Nomascus leucogenys,93
110,Ursus,Ursus arctos,93
111,Erinaceus,Erinaceus europaeus,93
112,Halichoerus,Halichoerus grypus,93
113,Colobus,Colobus angolensis palliatus,93
114,Macaca,Macaca thibetana thibetana,93
115,Sapajus,Sapajus apella,93
116,Homo,Homo sapiens,93
117,Ailuropoda,Ailuropoda melanoleuca,93
118,Suricata,Suricata suricatta,93
119,Pan,Pan troglodytes,92
120,Pan,Pan paniscus,92
121,Panthera,Panthera pardus,92
122,Lontra,Lontra canadensis,92
