,GENUS,SPECIES,Match
0,Ursus,Ursus arctos,207
1,Ursus,Ursus americanus,207
2,Ursus,Ursus maritimus,206
3,Ailuropoda,Ailuropoda melanoleuca,204
4,Mustela,Mustela erminea,199
5,Panthera,Panthera uncia,199
6,Mustela,Mustela nigripes,199
7,Mustela,Mustela putorius furo,199
8,Panthera,Panthera leo,199
9,Neogale,Neogale vison,199
10,Panthera,Panthera onca,199
11,Mustela,Mustela lutreola,199
12,Felis,Felis catus,198
13,Meles,Meles meles,197
14,Nyctereutes,Nyctereutes procyonoides,197
15,Canis,Canis lupus dingo,197
16,Lutra,Lutra lutra,196
17,Lynx,Lynx canadensis,196
18,Vulpes,Vulpes lagopus,196
19,Lynx,Lynx rufus,196
20,Neofelis,Neofelis nebulosa,196
21,Acinonyx,Acinonyx jubatus,196
22,Prionailurus,Prionailurus viverrinus,195
23,Vulpes,Vulpes vulpes,195
24,Panthera,Panthera tigris,195
25,Prionailurus,Prionailurus bengalensis,195
26,Leopardus,Leopardus geoffroyi,194
27,Suricata,Suricata suricatta,193
28,Hyaena,Hyaena hyaena,193
29,Lontra,Lontra canadensis,192
30,Dipodomys,Dipodomys ordii,191
31,Panthera,Panthera pardus,191
32,Canis,Canis lupus familiaris,191
33,Sciurus,Sciurus carolinensis,190
34,Bos,Bos indicus x Bos taurus,189
35,Bos,Bos taurus,189
36,Equus,Equus quagga,189
37,Bison,Bison bison bison,189
38,Bos,Bos javanicus,189
39,Bos,Bos mutus,188
40,Odobenus,Odobenus rosmarus divergens,188
41,Callorhinus,Callorhinus ursinus,188
42,Bos,Bos indicus,188
43,Equus,Equus asinus,187
44,Bubalus,Bubalus kerabau,187
45,Ovis,Ovis aries,187
46,Bubalus,Bubalus bubalis,187
47,Vicugna,Vicugna pacos,186
48,Eumetopias,Eumetopias jubatus,186
49,Equus,Equus caballus,186
50,Mirounga,Mirounga angustirostris,186
51,Capra,Capra hircus,186
52,Mirounga,Mirounga leonina,185
53,Otolemur,Otolemur garnettii,185
54,Budorcas,Budorcas taxicolor,184
55,Oryx,Oryx dammah,184
56,Zalophus,Zalophus californianus,184
57,Sorex,Sorex fumeus,183
58,Marmota,Marmota flaviventris,183
59,Dipodomys,Dipodomys spectabilis,183
60,Dama,Dama dama,183
61,Diceros,Diceros bicornis minor,183
62,Marmota,Marmota monax,183
63,Urocitellus,Urocitellus parryii,183
64,Phoca,Phoca vitulina,183
65,Marmota,Marmota marmota marmota,183
66,Chlorocebus,Chlorocebus sabaeus,182
67,Cervus,Cervus elaphus,182
68,Neophocaena,Neophocaena asiaeorientalis,182
69,Cervus,Cervus canadensis,182
70,Papio,Papio anubis,182
71,Macaca,Macaca mulatta,182
72,Nycticebus,Nycticebus coucang,182
73,Hippopotamus,Hippopotamus amphibius kiboko,182
74,Theropithecus,Theropithecus gelada,182
75,Halichoerus,Halichoerus grypus,181
76,Cynocephalus,Cynocephalus volans,181
77,Piliocolobus,Piliocolobus tephrosceles,181
78,Carlito,Carlito syrichta,181
79,Macaca,Macaca fascicularis,181
80,Camelus,Camelus dromedarius,181
81,Moschus,Moschus berezovskii,181
82,Macaca,Macaca thibetana thibetana,181
83,Manis,Manis javanica,180
84,Nannospalax,Nannospalax galili,180
85,Rhinopithecus,Rhinopithecus roxellana,180
86,Galeopterus,Galeopterus variegatus,180
87,Molossus,Molossus molossus,180
