,GENUS,SPECIES,Match
0,Cervus,Cervus elaphus,145
1,Cervus,Cervus canadensis,145
2,Dama,Dama dama,144
3,Odocoileus,Odocoileus virginianus texanus,142
4,Moschus,Moschus berezovskii,141
5,Oryx,Oryx dammah,139
6,Capra,Capra hircus,139
7,Ovis,Ovis aries,138
8,Budorcas,Budorcas taxicolor,137
9,Vicugna,Vicugna pacos,134
10,Vulpes,Vulpes lagopus,133
11,Nyctereutes,Nyctereutes procyonoides,133
12,Sus,Sus scrofa,132
13,Canis,Canis lupus dingo,132
14,Vulpes,Vulpes vulpes,132
15,Phacochoerus,Phacochoerus africanus,132
16,Sus,Sus scrofa domesticus,132
17,Equus,Equus quagga,132
18,Canis,Canis lupus familiaris,131
19,Equus,Equus caballus,131
20,Equus,Equus asinus,131
21,Neofelis,Neofelis nebulosa,131
22,Camelus,Camelus dromedarius,130
23,Lynx,Lynx canadensis,130
24,Felis,Felis catus,130
25,Suricata,Suricata suricatta,130
26,Prionailurus,Prionailurus viverrinus,130
27,Prionailurus,Prionailurus bengalensis,130
28,Acinonyx,Acinonyx jubatus,130
29,Lynx,Lynx rufus,130
30,Bos,Bos taurus,129
31,Bos,Bos javanicus,129
32,Panthera,Panthera leo,129
33,Bos,Bos indicus,129
34,Bison,Bison bison bison,129
35,Camelus,Camelus ferus,129
36,Panthera,Panthera uncia,129
37,Ursus,Ursus arctos,129
38,Ursus,Ursus americanus,129
39,Bubalus,Bubalus bubalis,129
40,Camelus,Camelus bactrianus,129
41,Bos,Bos indicus x Bos taurus,129
42,Panthera,Panthera onca,129
43,Ailuropoda,Ailuropoda melanoleuca,129
44,Leopardus,Leopardus geoffroyi,129
45,Castor,Castor canadensis,128
46,Hyaena,Hyaena hyaena,128
47,Bos,Bos mutus,128
48,Bubalus,Bubalus kerabau,128
49,Panthera,Panthera tigris,128
50,Ursus,Ursus maritimus,128
51,Neophocaena,Neophocaena asiaeorientalis,127
52,Hippopotamus,Hippopotamus amphibius kiboko,127
53,Piliocolobus,Piliocolobus tephrosceles,127
54,Propithecus,Propithecus coquereli,126
55,Lutra,Lutra lutra,126
56,Mustela,Mustela lutreola,126
57,Colobus,Colobus angolensis palliatus,126
58,Rhinopithecus,Rhinopithecus bieti,126
59,Mustela,Mustela nigripes,126
60,Neogale,Neogale vison,126
61,Meles,Meles meles,126
62,Papio,Papio anubis,126
63,Rhinopithecus,Rhinopithecus roxellana,126
64,Callorhinus,Callorhinus ursinus,126
65,Mustela,Mustela erminea,126
66,Mustela,Mustela putorius furo,126
67,Trachypithecus,Trachypithecus francoisi,125
68,Panthera,Panthera pardus,125
69,Nannospalax,Nannospalax galili,125
70,Chlorocebus,Chlorocebus sabaeus,125
71,Rattus,Rattus norvegicus,125
72,Odobenus,Odobenus rosmarus divergens,125
73,Theropithecus,Theropithecus gelada,124
74,Globicephala,Globicephala melas,124
75,Rattus,Rattus rattus,124
76,Lagenorhynchus,Lagenorhynchus albirostris,124
77,Jaculus,Jaculus jaculus,124
78,Macaca,Macaca mulatta,124
79,Diceros,Diceros bicornis minor,124
80,Delphinus,Delphinus delphis,124
81,Cercocebus,Cercocebus atys,124
82,Eumetopias,Eumetopias jubatus,124
83,Tupaia,Tupaia chinensis,124
84,Lagenorhynchus,Lagenorhynchus obliquidens,124
85,Octodon,Octodon degus,124
86,Orcinus,Orcinus orca,124
87,Mandrillus,Mandrillus leucophaeus,124
88,Lemur,Lemur catta,123
89,Lontra,Lontra canadensis,123
90,Macaca,Macaca fascicularis,123
91,Urocitellus,Urocitellus parryii,123
92,Tursiops,Tursiops truncatus,123
93,Meriones,Meriones unguiculatus,123
94,Macaca,Macaca thibetana thibetana,123
