,GENUS,SPECIES,Match
0,Capra,Capra hircus,81
1,Moschus,Moschus berezovskii,79
2,Oryx,Oryx dammah,79
3,Budorcas,Budorcas taxicolor,79
4,Ovis,Ovis aries,78
5,Odocoileus,Odocoileus virginianus texanus,78
6,Dama,Dama dama,77
7,Cervus,Cervus elaphus,77
8,Cervus,Cervus canadensis,77
9,Bos,Bos taurus,76
10,Propithecus,Propithecus coquereli,76
11,Bos,Bos indicus,76
12,Bubalus,Bubalus kerabau,76
13,Bos,Bos javanicus,76
14,Bison,Bison bison bison,76
15,Bos,Bos indicus x Bos taurus,76
16,Bos,Bos mutus,75
17,Bubalus,Bubalus bubalis,75
18,Vicugna,Vicugna pacos,74
19,Neophocaena,Neophocaena asiaeorientalis,74
20,Lemur,Lemur catta,73
21,Lynx,Lynx rufus,72
22,Nyctereutes,Nyctereutes procyonoides,72
23,Camelus,Camelus ferus,72
24,Prionailurus,Prionailurus viverrinus,72
25,Canis,Canis lupus familiaris,72
26,Panthera,Panthera uncia,72
27,Camelus,Camelus bactrianus,72
28,Camelus,Camelus dromedarius,72
29,Panthera,Panthera leo,72
30,Panthera,Panthera onca,72
31,Prionailurus,Prionailurus bengalensis,72
32,Canis,Canis lupus dingo,72
33,Lynx,Lynx canadensis,72
34,Felis,Felis catus,72
35,Acinonyx,Acinonyx jubatus,72
36,Leopardus,Leopardus geoffroyi,72
37,Panthera,Panthera tigris,72
38,Ursus,Ursus americanus,71
39,Ursus,Ursus arctos,71
40,Tupaia,Tupaia chinensis,71
41,Neofelis,Neofelis nebulosa,71
42,Hippopotamus,Hippopotamus amphibius kiboko,71
43,Mustela,Mustela putorius furo,70
44,Meles,Meles meles,70
45,Mustela,Mustela erminea,70
46,Lutra,Lutra lutra,70
47,Ochotona,Ochotona princeps,70
48,Phocoena,Phocoena sinus,70
49,Vulpes,Vulpes lagopus,70
50,Urocitellus,Urocitellus parryii,70
51,Nannospalax,Nannospalax galili,70
52,Pteropus,Pteropus giganteus,70
53,Ursus,Ursus maritimus,70
54,Mustela,Mustela lutreola,70
55,Ailuropoda,Ailuropoda melanoleuca,70
56,Neogale,Neogale vison,70
57,Galeopterus,Galeopterus variegatus,70
58,Phacochoerus,Phacochoerus africanus,70
59,Mustela,Mustela nigripes,70
60,Panthera,Panthera pardus,70
61,Suricata,Suricata suricatta,70
62,Lontra,Lontra canadensis,69
63,Rousettus,Rousettus aegyptiacus,69
64,Equus,Equus caballus,69
65,Pipistrellus,Pipistrellus kuhlii,69
66,Equus,Equus quagga,69
