,GENUS,SPECIES,Match
0,Elephas,Elephas maximus indicus,171
1,Loxodonta,Loxodonta africana,168
2,Panthera,Panthera uncia,138
3,Panthera,Panthera onca,138
4,Panthera,Panthera leo,138
5,Cynocephalus,Cynocephalus volans,136
6,Lutra,Lutra lutra,136
7,Lontra,Lontra canadensis,136
8,Vulpes,Vulpes lagopus,135
9,Vulpes,Vulpes vulpes,135
10,Leopardus,Leopardus geoffroyi,135
11,Galeopterus,Galeopterus variegatus,135
12,Panthera,Panthera tigris,135
13,Hylobates,Hylobates moloch,134
14,Mustela,Mustela lutreola,134
15,Odobenus,Odobenus rosmarus divergens,134
16,Prionailurus,Prionailurus bengalensis,134
17,Piliocolobus,Piliocolobus tephrosceles,134
18,Mustela,Mustela nigripes,134
19,Gorilla,Gorilla gorilla gorilla,134
20,Mustela,Mustela putorius furo,134
21,Hyaena,Hyaena hyaena,134
22,Macaca,Macaca mulatta,134
23,Mustela,Mustela erminea,134
24,Nomascus,Nomascus leucogenys,134
25,Prionailurus,Prionailurus viverrinus,134
26,Canis,Canis lupus dingo,134
27,Ailuropoda,Ailuropoda melanoleuca,134
28,Neogale,Neogale vison,134
29,Acinonyx,Acinonyx jubatus,133
30,Equus,Equus quagga,133
31,Nyctereutes,Nyctereutes procyonoides,133
32,Pan,Pan paniscus,133
33,Lynx,Lynx rufus,133
34,Capra,Capra hircus,133
35,Ochotona,Ochotona princeps,133
36,Colobus,Colobus angolensis palliatus,133
37,Lynx,Lynx canadensis,133
38,Papio,Papio anubis,133
39,Neofelis,Neofelis nebulosa,133
40,Rhinopithecus,Rhinopithecus bieti,133
41,Symphalangus,Symphalangus syndactylus,133
42,Propithecus,Propithecus coquereli,132
43,Pan,Pan troglodytes,132
44,Ursus,Ursus americanus,132
45,Ursus,Ursus arctos,132
46,Nannospalax,Nannospalax galili,132
47,Equus,Equus caballus,132
48,Mirounga,Mirounga angustirostris,132
49,Chlorocebus,Chlorocebus sabaeus,132
50,Theropithecus,Theropithecus gelada,132
51,Homo,Homo sapiens,132
52,Moschus,Moschus berezovskii,132
53,Bos,Bos javanicus,131
54,Bos,Bos taurus,131
55,Oryctolagus,Oryctolagus cuniculus,131
56,Rhinopithecus,Rhinopithecus roxellana,131
57,Bos,Bos indicus x Bos taurus,131
58,Jaculus,Jaculus jaculus,131
59,Phoca,Phoca vitulina,131
60,Bison,Bison bison bison,131
61,Canis,Canis lupus familiaris,131
