,GENUS,SPECIES,Match
0,Loxodonta,Loxodonta africana,141
1,Elephas,Elephas maximus indicus,139
2,Hyaena,Hyaena hyaena,106
3,Hippopotamus,Hippopotamus amphibius kiboko,106
4,Cynocephalus,Cynocephalus volans,105
5,Jaculus,Jaculus jaculus,105
6,Canis,Canis lupus familiaris,105
7,Leopardus,Leopardus geoffroyi,105
8,Mus,Mus caroli,105
9,Panthera,Panthera uncia,104
10,Panthera,Panthera onca,104
11,Vulpes,Vulpes lagopus,104
12,Callorhinus,Callorhinus ursinus,104
13,Vulpes,Vulpes vulpes,104
14,Canis,Canis lupus dingo,104
15,Panthera,Panthera leo,104
16,Prionailurus,Prionailurus viverrinus,103
17,Panthera,Panthera tigris,103
18,Eumetopias,Eumetopias jubatus,103
19,Condylura,Condylura cristata,103
20,Nyctereutes,Nyctereutes procyonoides,103
21,Prionailurus,Prionailurus bengalensis,103
22,Neofelis,Neofelis nebulosa,102
23,Odobenus,Odobenus rosmarus divergens,102
24,Lynx,Lynx rufus,102
25,Felis,Felis catus,102
26,Acinonyx,Acinonyx jubatus,102
27,Lynx,Lynx canadensis,102
28,Galeopterus,Galeopterus variegatus,102
29,Choloepus,Choloepus didactylus,102
30,Erinaceus,Erinaceus europaeus,102
31,Suricata,Suricata suricatta,102
32,Ailuropoda,Ailuropoda melanoleuca,102
33,Budorcas,Budorcas taxicolor,101
34,Mastomys,Mastomys coucha,101
35,Nannospalax,Nannospalax galili,101
36,Ochotona,Ochotona princeps,101
37,Zalophus,Zalophus californianus,101
38,Moschus,Moschus berezovskii,101
39,Desmodus,Desmodus rotundus,101
40,Ursus,Ursus arctos,101
41,Ursus,Ursus americanus,101
42,Hipposideros,Hipposideros armiger,101
43,Orycteropus,Orycteropus afer afer,101
44,Oryctolagus,Oryctolagus cuniculus,100
45,Miniopterus,Miniopterus natalensis,100
46,Ursus,Ursus maritimus,100
47,Lepus,Lepus europaeus,100
48,Odocoileus,Odocoileus virginianus texanus,100
49,Capra,Capra hircus,100
50,Panthera,Panthera pardus,99
51,Sus,Sus scrofa domesticus,99
52,Phacochoerus,Phacochoerus africanus,99
53,Equus,Equus quagga,99
54,Mus,Mus musculus,99
55,Ochotona,Ochotona curzoniae,99
56,Mustela,Mustela lutreola,99
57,Castor,Castor canadensis,99
58,Lutra,Lutra lutra,99
59,Mustela,Mustela nigripes,99
60,Equus,Equus caballus,99
61,Trichechus,Trichechus manatus latirostris,99
62,Neogale,Neogale vison,99
63,Sus,Sus scrofa,99
64,Physeter,Physeter catodon,99
65,Sorex,Sorex fumeus,99
66,Cervus,Cervus elaphus,99
67,Rattus,Rattus norvegicus,99
68,Mustela,Mustela erminea,99
