,species,genus,subfamily,family,order,Match,Maximum Possible
181,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,47,140
182,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,47,140
183,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,47,140
184,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,47,140
185,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,47,140
186,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,47,140
187,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,47,140
188,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,47,140
189,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,47,140
190,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,46,140
191,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,46,140
192,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,46,140
193,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,46,140
194,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,45,140
195,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,45,140
196,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,45,140
197,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,45,140
198,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,45,140
199,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,45,140
200,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,44,140
201,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,44,140
202,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,44,140
203,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,44,140
204,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,44,140
205,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,44,140
206,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,43,140
207,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,42,140
208,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,42,140
209,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,42,140
210,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,41,140
