,species,genus,subfamily,family,order,Match,Maximum Possible
0,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,128,257
1,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,124,257
2,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,124,257
3,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,123,257
4,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,122,257
5,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,120,257
6,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,118,257
7,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,116,257
8,Cricetulus griseus,Cricetulus,Cricetinae,Cricetidae,Rodentia,116,257
9,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,115,257
10,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,114,257
11,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,113,257
12,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,112,257
13,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,111,257
14,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,111,257
15,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,110,257
16,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,110,257
17,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,110,257
18,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,110,257
19,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,109,257
20,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,109,257
21,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,108,257
22,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,108,257
23,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,106,257
24,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,106,257
25,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,106,257
26,Marmota marmota marmota,Marmota,Xerinae,Sciuridae,Rodentia,105,257
27,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,105,257
28,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,105,257
29,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,105,257
30,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,104,257
31,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,104,257
32,Mus caroli,Mus,Murinae,Muridae,Rodentia,104,257
33,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,104,257
34,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,103,257
35,Equus caballus,Equus,,Equidae,Perissodactyla,103,257
36,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,102,257
37,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,102,257
38,Equus quagga,Equus,,Equidae,Perissodactyla,102,257
39,Ochotona curzoniae,Ochotona,,Ochotonidae,Lagomorpha,102,257
40,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,101,257
41,Octodon degus,Octodon,,Octodontidae,Rodentia,101,257
42,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,101,257
43,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,101,257
44,Castor canadensis,Castor,,Castoridae,Rodentia,101,257
45,Lemur catta,Lemur,,Lemuridae,Primates,101,257
46,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,101,257
47,Equus asinus,Equus,,Equidae,Perissodactyla,101,257
48,Propithecus coquereli,Propithecus,,Indriidae,Primates,100,257
49,Neogale vison,Neogale,Mustelinae,Mustelidae,Carnivora,100,257
50,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,100,257
51,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,100,257
52,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,100,257
53,Mustela nigripes,Mustela,Mustelinae,Mustelidae,Carnivora,100,257
54,Mustela lutreola,Mustela,Mustelinae,Mustelidae,Carnivora,100,257
55,Meles meles,Meles,Melinae,Mustelidae,Carnivora,100,257
56,Mus musculus,Mus,Murinae,Muridae,Rodentia,100,257
57,Mustela erminea,Mustela,Mustelinae,Mustelidae,Carnivora,100,257
58,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,99,257
59,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,99,257
60,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,99,257
61,Lontra canadensis,Lontra,Lutrinae,Mustelidae,Carnivora,99,257
62,Lutra lutra,Lutra,Lutrinae,Mustelidae,Carnivora,99,257
63,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,99,257
64,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,99,257
65,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,99,257
66,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,99,257
67,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,99,257
68,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,99,257
69,Molossus molossus,Molossus,,Molossidae,Chiroptera,99,257
70,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,99,257
71,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,99,257
72,Mirounga angustirostris,Mirounga,Monachinae,Phocidae,Carnivora,99,257
73,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,99,257
74,Ochotona princeps,Ochotona,,Ochotonidae,Lagomorpha,99,257
75,Felis catus,Felis,Felinae,Felidae,Carnivora,98,257
76,Ursus maritimus,Ursus,,Ursidae,Carnivora,98,257
77,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,98,257
78,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,98,257
79,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,98,257
80,Manis javanica,Manis,,Manidae,Pholidota,98,257
81,Ursus arctos,Ursus,,Ursidae,Carnivora,98,257
82,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,98,257
83,Ursus americanus,Ursus,,Ursidae,Carnivora,98,257
84,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,98,257
85,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,98,257
86,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,98,257
87,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,97,257
88,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,97,257
89,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,97,257
90,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,97,257
91,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,97,257
92,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,97,257
93,Hyaena hyaena,Hyaena,,Hyaenidae,Carnivora,97,257
