,species,genus,subfamily,family,order,Match,Maximum Possible
99,Odobenus rosmarus divergens,Odobenus,,Odobenidae,Carnivora,84,216
100,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,84,216
101,Otolemur garnettii,Otolemur,,Galagidae,Primates,84,216
102,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,84,216
103,Phoca vitulina,Phoca,Phocinae,Phocidae,Carnivora,84,216
104,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,84,216
105,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,84,216
106,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,84,216
107,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,84,216
108,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,83,216
109,Homo sapiens,Homo,Homininae,Hominidae,Primates,83,216
110,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,83,216
111,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,83,216
112,Chlorocebus sabaeus,Chlorocebus,Cercopithecinae,Cercopithecidae,Primates,83,216
113,Zalophus californianus,Zalophus,,Otariidae,Carnivora,83,216
114,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,83,216
115,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,83,216
116,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,83,216
117,Macaca nemestrina,Macaca,Cercopithecinae,Cercopithecidae,Primates,83,216
118,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,83,216
119,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,83,216
120,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,82,216
121,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,82,216
122,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,82,216
123,Hylobates moloch,Hylobates,,Hylobatidae,Primates,82,216
124,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,82,216
125,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,82,216
126,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,82,216
127,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,82,216
128,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,82,216
129,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,82,216
130,Castor canadensis,Castor,,Castoridae,Rodentia,81,216
131,Pan troglodytes,Pan,Homininae,Hominidae,Primates,81,216
132,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,81,216
133,Pan paniscus,Pan,Homininae,Hominidae,Primates,81,216
134,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,81,216
135,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,81,216
136,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,80,216
137,Aotus nancymaae,Aotus,,Aotidae,Primates,80,216
138,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,80,216
139,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,80,216
140,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,79,216
141,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,79,216
142,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,79,216
143,Octodon degus,Octodon,,Octodontidae,Rodentia,79,216
144,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,79,216
145,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,79,216
146,Camelus ferus,Camelus,,Camelidae,Artiodactyla,78,216
147,Vulpes lagopus,Vulpes,,Canidae,Carnivora,78,216
148,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,78,216
149,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,78,216
150,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,78,216
151,Canis lupus dingo,Canis,,Canidae,Carnivora,78,216
152,Vulpes vulpes,Vulpes,,Canidae,Carnivora,78,216
153,Molossus molossus,Molossus,,Molossidae,Chiroptera,78,216
154,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,77,216
155,Sus scrofa,Sus,,Suidae,Artiodactyla,77,216
156,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,77,216
157,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,76,216
158,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,76,216
159,Manis javanica,Manis,,Manidae,Pholidota,76,216
160,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,76,216
161,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,76,216
162,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,76,216
163,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,76,216
164,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,76,216
165,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,76,216
166,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,76,216
167,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,76,216
168,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,76,216
169,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,76,216
170,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,76,216
171,Balaenoptera musculus,Balaenoptera,,Balaenopteridae,Artiodactyla,76,216
172,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,76,216
173,Moschus berezovskii,Moschus,,Moschidae,Artiodactyla,75,216
174,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,75,216
175,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,75,216
176,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,75,216
177,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,75,216
178,Cavia porcellus,Cavia,,Caviidae,Rodentia,75,216
179,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,75,216
180,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,74,216
181,Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,74,216
182,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,74,216
183,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,74,216
184,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,74,216
185,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,74,216
186,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,74,216
187,Manis pentadactyla,Manis,,Manidae,Pholidota,74,216
188,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,74,216
189,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,74,216
190,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,74,216
191,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,74,216
192,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,74,216
193,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,74,216
194,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,73,216
195,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,73,216
196,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,73,216
197,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,73,216
198,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,73,216
199,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,73,216
200,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,73,216
201,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,73,216
202,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,73,216
203,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,73,216
204,Canis lupus familiaris,Canis,,Canidae,Carnivora,72,216
205,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,72,216
206,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,71,216
207,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,70,216
208,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,69,216
209,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,69,216
210,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,62,216
