,GENUS,SPECIES,Match
0,Lepus,Lepus europaeus,112
1,Oryctolagus,Oryctolagus cuniculus,111
2,Equus,Equus quagga,106
3,Equus,Equus caballus,106
4,Erinaceus,Erinaceus europaeus,104
5,Neofelis,Neofelis nebulosa,103
6,Acinonyx,Acinonyx jubatus,102
7,Panthera,Panthera leo,102
8,Lynx,Lynx canadensis,102
9,Prionailurus,Prionailurus viverrinus,102
10,Talpa,Talpa occidentalis,102
11,Panthera,Panthera onca,102
12,Felis,Felis catus,102
13,Panthera,Panthera tigris,102
14,Equus,Equus asinus,102
15,Panthera,Panthera uncia,102
16,Lynx,Lynx rufus,102
17,Prionailurus,Prionailurus bengalensis,102
18,Suricata,Suricata suricatta,102
19,Nyctereutes,Nyctereutes procyonoides,102
20,Vicugna,Vicugna pacos,101
21,Hyaena,Hyaena hyaena,101
22,Canis,Canis lupus dingo,101
23,Leopardus,Leopardus geoffroyi,101
24,Camelus,Camelus dromedarius,101
25,Diceros,Diceros bicornis minor,101
26,Ailuropoda,Ailuropoda melanoleuca,101
27,Ursus,Ursus arctos,100
28,Vulpes,Vulpes vulpes,100
29,Vulpes,Vulpes lagopus,100
30,Ursus,Ursus americanus,100
31,Ochotona,Ochotona curzoniae,100
32,Canis,Canis lupus familiaris,100
33,Ursus,Ursus maritimus,100
34,Sciurus,Sciurus carolinensis,100
35,Rhinolophus,Rhinolophus ferrumequinum,100
36,Ochotona,Ochotona princeps,99
37,Rhinolophus,Rhinolophus sinicus,99
38,Panthera,Panthera pardus,99
39,Sorex,Sorex araneus,99
40,Urocitellus,Urocitellus parryii,98
41,Camelus,Camelus bactrianus,98
42,Manis,Manis javanica,98
43,Choloepus,Choloepus didactylus,98
44,Sorex,Sorex fumeus,98
45,Camelus,Camelus ferus,98
46,Condylura,Condylura cristata,98
47,Propithecus,Propithecus coquereli,97
48,Cynocephalus,Cynocephalus volans,96
49,Galeopterus,Galeopterus variegatus,96
50,Jaculus,Jaculus jaculus,96
51,Sturnira,Sturnira hondurensis,96
52,Callithrix,Callithrix jacchus,96
53,Saimiri,Saimiri boliviensis boliviensis,96
54,Marmota,Marmota monax,95
55,Castor,Castor canadensis,95
56,Rhinopithecus,Rhinopithecus roxellana,95
57,Marmota,Marmota marmota marmota,95
58,Marmota,Marmota flaviventris,95
59,Pteropus,Pteropus giganteus,95
60,Lutra,Lutra lutra,94
61,Hipposideros,Hipposideros armiger,94
62,Meles,Meles meles,94
63,Rattus,Rattus norvegicus,94
64,Sus,Sus scrofa domesticus,94
65,Desmodus,Desmodus rotundus,94
66,Sus,Sus scrofa,94
67,Manis,Manis pentadactyla,94
68,Pongo,Pongo pygmaeus,94
69,Rattus,Rattus rattus,94
70,Rhinopithecus,Rhinopithecus bieti,93
71,Mustela,Mustela erminea,93
72,Mustela,Mustela lutreola,93
73,Mustela,Mustela putorius furo,93
74,Pongo,Pongo abelii,93
75,Neogale,Neogale vison,93
76,Piliocolobus,Piliocolobus tephrosceles,93
77,Tupaia,Tupaia chinensis,93
78,Mustela,Mustela nigripes,93
79,Trachypithecus,Trachypithecus francoisi,92
80,Ictidomys,Ictidomys tridecemlineatus,92
81,Cebus,Cebus imitator,92
82,Callorhinus,Callorhinus ursinus,92
83,Nomascus,Nomascus leucogenys,92
84,Papio,Papio anubis,92
