,GENUS,SPECIES,Match
0,Lepus,Lepus europaeus,208
1,Oryctolagus,Oryctolagus cuniculus,206
2,Sciurus,Sciurus carolinensis,185
3,Urocitellus,Urocitellus parryii,183
4,Equus,Equus caballus,180
5,Equus,Equus quagga,179
6,Manis,Manis javanica,178
7,Marmota,Marmota monax,177
8,Marmota,Marmota flaviventris,177
9,Marmota,Marmota marmota marmota,177
10,Ailuropoda,Ailuropoda melanoleuca,176
11,Nannospalax,Nannospalax galili,176
12,Equus,Equus asinus,176
13,Diceros,Diceros bicornis minor,175
14,Vicugna,Vicugna pacos,174
15,Nyctereutes,Nyctereutes procyonoides,174
16,Condylura,Condylura cristata,174
17,Ursus,Ursus americanus,173
18,Ursus,Ursus maritimus,173
19,Ursus,Ursus arctos,173
20,Panthera,Panthera leo,173
21,Panthera,Panthera onca,173
22,Panthera,Panthera uncia,173
23,Rattus,Rattus rattus,173
24,Dipodomys,Dipodomys ordii,172
25,Rattus,Rattus norvegicus,172
26,Talpa,Talpa occidentalis,172
27,Propithecus,Propithecus coquereli,171
28,Panthera,Panthera tigris,171
29,Ictidomys,Ictidomys tridecemlineatus,171
30,Phacochoerus,Phacochoerus africanus,171
31,Rhinopithecus,Rhinopithecus roxellana,171
32,Felis,Felis catus,170
33,Galeopterus,Galeopterus variegatus,170
34,Manis,Manis pentadactyla,170
35,Lynx,Lynx rufus,170
36,Camelus,Camelus dromedarius,170
37,Ochotona,Ochotona curzoniae,170
38,Callorhinus,Callorhinus ursinus,170
39,Neofelis,Neofelis nebulosa,170
40,Prionailurus,Prionailurus viverrinus,170
41,Acinonyx,Acinonyx jubatus,170
42,Lynx,Lynx canadensis,170
43,Papio,Papio anubis,170
44,Erinaceus,Erinaceus europaeus,170
45,Prionailurus,Prionailurus bengalensis,170
46,Piliocolobus,Piliocolobus tephrosceles,169
47,Canis,Canis lupus dingo,169
48,Rhinolophus,Rhinolophus sinicus,169
49,Ochotona,Ochotona princeps,169
50,Rhinopithecus,Rhinopithecus bieti,169
51,Panthera,Panthera pardus,169
52,Hyaena,Hyaena hyaena,169
53,Sturnira,Sturnira hondurensis,169
54,Callithrix,Callithrix jacchus,168
55,Sus,Sus scrofa domesticus,168
56,Macaca,Macaca mulatta,168
57,Cynocephalus,Cynocephalus volans,168
58,Sus,Sus scrofa,168
59,Saimiri,Saimiri boliviensis boliviensis,168
60,Meles,Meles meles,167
61,Phoca,Phoca vitulina,167
62,Chlorocebus,Chlorocebus sabaeus,167
63,Leopardus,Leopardus geoffroyi,167
64,Dipodomys,Dipodomys spectabilis,167
65,Microtus,Microtus ochrogaster,167
66,Lutra,Lutra lutra,167
67,Theropithecus,Theropithecus gelada,166
68,Cercocebus,Cercocebus atys,166
69,Vulpes,Vulpes lagopus,166
70,Eumetopias,Eumetopias jubatus,166
71,Mandrillus,Mandrillus leucophaeus,166
72,Suricata,Suricata suricatta,166
73,Colobus,Colobus angolensis palliatus,166
74,Nomascus,Nomascus leucogenys,166
75,Sorex,Sorex araneus,165
76,Mustela,Mustela erminea,165
77,Jaculus,Jaculus jaculus,165
