,GENUS,SPECIES,Match
0,Lepus,Lepus europaeus,189
1,Oryctolagus,Oryctolagus cuniculus,188
2,Sciurus,Sciurus carolinensis,174
3,Urocitellus,Urocitellus parryii,172
4,Manis,Manis javanica,171
5,Rhinopithecus,Rhinopithecus roxellana,170
6,Nyctereutes,Nyctereutes procyonoides,170
7,Equus,Equus quagga,169
8,Ailuropoda,Ailuropoda melanoleuca,169
9,Galeopterus,Galeopterus variegatus,168
10,Callithrix,Callithrix jacchus,168
11,Pongo,Pongo pygmaeus,168
12,Equus,Equus caballus,168
13,Nomascus,Nomascus leucogenys,167
14,Panthera,Panthera leo,167
15,Marmota,Marmota marmota marmota,167
16,Macaca,Macaca mulatta,167
17,Marmota,Marmota flaviventris,167
18,Rhinopithecus,Rhinopithecus bieti,167
19,Ursus,Ursus americanus,167
20,Piliocolobus,Piliocolobus tephrosceles,167
21,Panthera,Panthera uncia,167
22,Marmota,Marmota monax,167
23,Ursus,Ursus arctos,167
24,Panthera,Panthera onca,167
25,Symphalangus,Symphalangus syndactylus,167
26,Diceros,Diceros bicornis minor,166
27,Ursus,Ursus maritimus,166
28,Colobus,Colobus angolensis palliatus,166
29,Gorilla,Gorilla gorilla gorilla,166
30,Saimiri,Saimiri boliviensis boliviensis,166
31,Hylobates,Hylobates moloch,166
32,Canis,Canis lupus dingo,166
33,Equus,Equus asinus,166
34,Pongo,Pongo abelii,166
35,Papio,Papio anubis,166
36,Vicugna,Vicugna pacos,165
37,Cynocephalus,Cynocephalus volans,165
38,Panthera,Panthera tigris,165
39,Desmodus,Desmodus rotundus,165
40,Meles,Meles meles,165
41,Neofelis,Neofelis nebulosa,165
42,Lutra,Lutra lutra,165
43,Cercocebus,Cercocebus atys,165
44,Theropithecus,Theropithecus gelada,165
45,Pan,Pan troglodytes,165
46,Pan,Pan paniscus,165
47,Mandrillus,Mandrillus leucophaeus,165
48,Nannospalax,Nannospalax galili,164
49,Sorex,Sorex fumeus,164
50,Prionailurus,Prionailurus viverrinus,164
51,Prionailurus,Prionailurus bengalensis,164
52,Acinonyx,Acinonyx jubatus,164
53,Lynx,Lynx rufus,164
54,Felis,Felis catus,164
55,Erinaceus,Erinaceus europaeus,164
56,Chlorocebus,Chlorocebus sabaeus,164
57,Lynx,Lynx canadensis,164
58,Trachypithecus,Trachypithecus francoisi,164
59,Mustela,Mustela lutreola,163
60,Mustela,Mustela nigripes,163
61,Homo,Homo sapiens,163
62,Phacochoerus,Phacochoerus africanus,163
