,species,genus,subfamily,family,order,Match,Maximum Possible
102,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,176,261
103,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,176,261
104,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,176,261
105,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,176,261
106,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,176,261
107,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,175,261
108,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,175,261
109,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,175,261
110,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,175,261
111,Aotus nancymaae,Aotus,,Aotidae,Primates,175,261
112,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,175,261
113,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,175,261
114,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,175,261
115,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,175,261
116,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,175,261
117,Hylobates moloch,Hylobates,,Hylobatidae,Primates,175,261
118,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,174,261
119,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,174,261
120,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,174,261
121,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,174,261
122,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,174,261
123,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,174,261
124,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,174,261
125,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,174,261
126,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,174,261
127,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,174,261
128,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,174,261
129,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,174,261
130,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,174,261
131,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,174,261
132,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,173,261
133,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,173,261
134,Camelus ferus,Camelus,,Camelidae,Artiodactyla,173,261
135,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,173,261
136,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,173,261
137,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,173,261
138,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,173,261
139,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,173,261
140,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,173,261
141,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,173,261
