,species,genus,subfamily,family,order,Match,Maximum Possible
48,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,84,145
49,Chlorocebus sabaeus,Chlorocebus,Cercopithecinae,Cercopithecidae,Primates,84,145
50,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,83,145
51,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,83,145
52,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,83,145
53,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,83,145
54,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,83,145
55,Canis lupus dingo,Canis,,Canidae,Carnivora,83,145
56,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,83,145
57,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,83,145
58,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,83,145
59,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,83,145
60,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,83,145
61,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,83,145
62,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,83,145
63,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,83,145
64,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,83,145
65,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,83,145
66,Macaca thibetana thibetana,Macaca,Cercopithecinae,Cercopithecidae,Primates,83,145
67,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,83,145
68,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,83,145
69,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,83,145
70,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,83,145
71,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,83,145
72,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,83,145
73,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,83,145
74,Ursus maritimus,Ursus,,Ursidae,Carnivora,82,145
75,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,82,145
76,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,82,145
77,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,82,145
78,Aotus nancymaae,Aotus,,Aotidae,Primates,82,145
79,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,82,145
80,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,82,145
81,Ursus arctos,Ursus,,Ursidae,Carnivora,82,145
82,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,82,145
83,Macaca mulatta,Macaca,Cercopithecinae,Cercopithecidae,Primates,82,145
84,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,82,145
85,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,82,145
86,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,82,145
87,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,82,145
88,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,82,145
89,Ursus americanus,Ursus,,Ursidae,Carnivora,82,145
90,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,81,145
91,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,81,145
92,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,81,145
93,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,81,145
94,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,81,145
95,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,81,145
96,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,81,145
97,Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,81,145
98,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,81,145
99,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,81,145
100,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,81,145
101,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,81,145
