,species,genus,subfamily,family,order,Match,Maximum Possible
193,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,53,125
194,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,53,125
195,Cavia porcellus,Cavia,,Caviidae,Rodentia,52,125
196,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,51,125
197,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,51,125
198,Carlito syrichta,Carlito,,Tarsiidae,Primates,51,125
199,Molossus molossus,Molossus,,Molossidae,Chiroptera,51,125
200,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,51,125
201,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,51,125
202,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,50,125
203,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,50,125
204,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,50,125
205,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,50,125
206,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,49,125
207,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,49,125
208,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,48,125
209,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,48,125
210,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,47,125
