,species,genus,subfamily,family,order,Match,Maximum Possible
159,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,96,157
160,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,95,157
161,Mus caroli,Mus,Murinae,Muridae,Rodentia,95,157
162,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,95,157
163,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,95,157
164,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,95,157
165,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,94,157
166,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,94,157
167,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,94,157
168,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,94,157
169,Balaenoptera musculus,Balaenoptera,,Balaenopteridae,Artiodactyla,93,157
170,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,93,157
171,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,93,157
172,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,93,157
173,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,93,157
174,Molossus molossus,Molossus,,Molossidae,Chiroptera,93,157
175,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,92,157
176,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,92,157
177,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,92,157
178,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,92,157
179,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,92,157
180,Otolemur garnettii,Otolemur,,Galagidae,Primates,92,157
181,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,92,157
182,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,92,157
183,Carlito syrichta,Carlito,,Tarsiidae,Primates,91,157
184,Octodon degus,Octodon,,Octodontidae,Rodentia,91,157
185,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,91,157
186,Cavia porcellus,Cavia,,Caviidae,Rodentia,91,157
187,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,91,157
188,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,91,157
189,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,91,157
190,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,91,157
191,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,90,157
192,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,90,157
193,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,90,157
194,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,90,157
195,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,90,157
196,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,90,157
