,species,genus,subfamily,family,order,Match,Maximum Possible
156,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,181,277
157,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,181,277
158,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,181,277
159,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,181,277
160,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,181,277
161,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,181,277
162,Pan paniscus,Pan,Homininae,Hominidae,Primates,181,277
163,Pan troglodytes,Pan,Homininae,Hominidae,Primates,181,277
164,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,181,277
165,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,181,277
166,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,181,277
167,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,181,277
168,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,180,277
169,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,180,277
170,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,180,277
171,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,180,277
172,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,180,277
173,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,180,277
174,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,180,277
175,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,180,277
176,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,179,277
177,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,179,277
178,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,179,277
179,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,179,277
180,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,179,277
181,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,179,277
182,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,179,277
183,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,179,277
184,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,179,277
185,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,179,277
186,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,178,277
