,GENUS,SPECIES,Match
0,Bos,Bos indicus,164
1,Bos,Bos taurus,164
2,Bison,Bison bison bison,164
3,Bos,Bos indicus x Bos taurus,164
4,Bos,Bos javanicus,164
5,Bos,Bos mutus,163
6,Bubalus,Bubalus bubalis,161
7,Bubalus,Bubalus kerabau,161
8,Moschus,Moschus berezovskii,159
9,Phacochoerus,Phacochoerus africanus,158
10,Odocoileus,Odocoileus virginianus texanus,155
11,Capra,Capra hircus,154
12,Oryx,Oryx dammah,154
13,Ovis,Ovis aries,154
14,Budorcas,Budorcas taxicolor,153
15,Sus,Sus scrofa domesticus,152
16,Sus,Sus scrofa,152
17,Cervus,Cervus elaphus,151
18,Cervus,Cervus canadensis,151
19,Dama,Dama dama,151
20,Vicugna,Vicugna pacos,149
21,Vulpes,Vulpes lagopus,147
22,Tupaia,Tupaia chinensis,147
23,Canis,Canis lupus dingo,147
24,Nyctereutes,Nyctereutes procyonoides,147
25,Galeopterus,Galeopterus variegatus,146
26,Hippopotamus,Hippopotamus amphibius kiboko,146
27,Vulpes,Vulpes vulpes,146
28,Ursus,Ursus americanus,145
29,Ursus,Ursus arctos,145
30,Cynocephalus,Cynocephalus volans,144
31,Canis,Canis lupus familiaris,144
32,Ailuropoda,Ailuropoda melanoleuca,144
33,Cavia,Cavia porcellus,143
34,Ursus,Ursus maritimus,143
35,Equus,Equus quagga,143
36,Equus,Equus caballus,143
37,Octodon,Octodon degus,142
38,Equus,Equus asinus,142
39,Piliocolobus,Piliocolobus tephrosceles,141
40,Gorilla,Gorilla gorilla gorilla,141
41,Lemur,Lemur catta,141
42,Lutra,Lutra lutra,141
43,Rhinolophus,Rhinolophus sinicus,141
44,Urocitellus,Urocitellus parryii,140
45,Neogale,Neogale vison,140
46,Mustela,Mustela putorius furo,140
47,Panthera,Panthera uncia,140
48,Macaca,Macaca mulatta,140
49,Panthera,Panthera onca,140
50,Panthera,Panthera leo,140
51,Jaculus,Jaculus jaculus,140
52,Camelus,Camelus bactrianus,140
53,Mustela,Mustela erminea,140
54,Meles,Meles meles,140
55,Leopardus,Leopardus geoffroyi,140
56,Colobus,Colobus angolensis palliatus,140
57,Camelus,Camelus ferus,140
58,Mustela,Mustela lutreola,140
59,Camelus,Camelus dromedarius,140
60,Diceros,Diceros bicornis minor,140
