,GENUS,SPECIES,Match
0,Bos,Bos javanicus,109
1,Bos,Bos indicus x Bos taurus,109
2,Bison,Bison bison bison,109
3,Bos,Bos indicus,109
4,Bos,Bos taurus,109
5,Bos,Bos mutus,108
6,Bubalus,Bubalus kerabau,105
7,Bubalus,Bubalus bubalis,105
8,Capra,Capra hircus,103
9,Moschus,Moschus berezovskii,102
10,Oryx,Oryx dammah,101
11,Ovis,Ovis aries,100
12,Canis,Canis lupus dingo,99
13,Canis,Canis lupus familiaris,99
14,Nyctereutes,Nyctereutes procyonoides,99
15,Dama,Dama dama,98
16,Ursus,Ursus americanus,98
17,Budorcas,Budorcas taxicolor,98
18,Ursus,Ursus maritimus,98
19,Ursus,Ursus arctos,98
20,Mustela,Mustela lutreola,97
21,Cervus,Cervus canadensis,97
22,Mustela,Mustela putorius furo,97
23,Vulpes,Vulpes lagopus,97
24,Cervus,Cervus elaphus,97
25,Mustela,Mustela nigripes,97
26,Vulpes,Vulpes vulpes,97
27,Mustela,Mustela erminea,97
28,Neogale,Neogale vison,97
29,Lutra,Lutra lutra,96
30,Ailuropoda,Ailuropoda melanoleuca,96
31,Meles,Meles meles,95
32,Odocoileus,Odocoileus virginianus texanus,95
33,Vicugna,Vicugna pacos,95
34,Felis,Felis catus,94
35,Panthera,Panthera onca,93
36,Prionailurus,Prionailurus bengalensis,93
37,Lynx,Lynx canadensis,93
38,Neofelis,Neofelis nebulosa,93
39,Prionailurus,Prionailurus viverrinus,93
40,Lynx,Lynx rufus,93
41,Panthera,Panthera uncia,93
42,Panthera,Panthera leo,93
43,Acinonyx,Acinonyx jubatus,93
44,Leopardus,Leopardus geoffroyi,93
45,Lontra,Lontra canadensis,92
46,Hippopotamus,Hippopotamus amphibius kiboko,92
47,Panthera,Panthera tigris,92
48,Panthera,Panthera pardus,91
49,Tupaia,Tupaia chinensis,91
50,Suricata,Suricata suricatta,91
51,Mirounga,Mirounga angustirostris,90
52,Hyaena,Hyaena hyaena,90
53,Phacochoerus,Phacochoerus africanus,90
54,Equus,Equus quagga,89
55,Equus,Equus caballus,89
56,Marmota,Marmota monax,89
57,Halichoerus,Halichoerus grypus,89
58,Marmota,Marmota flaviventris,89
59,Marmota,Marmota marmota marmota,89
60,Mirounga,Mirounga leonina,89
61,Odobenus,Odobenus rosmarus divergens,89
62,Equus,Equus asinus,89
63,Urocitellus,Urocitellus parryii,88
64,Galeopterus,Galeopterus variegatus,88
65,Sciurus,Sciurus carolinensis,88
66,Rhinopithecus,Rhinopithecus roxellana,88
67,Phoca,Phoca vitulina,88
68,Neomonachus,Neomonachus schauinslandi,88
