,species,genus,subfamily,family,order,Match,Maximum Possible
157,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,160,254
158,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,160,254
159,Pan paniscus,Pan,Homininae,Hominidae,Primates,160,254
160,Eumetopias jubatus,Eumetopias,,Otariidae,Carnivora,160,254
161,Pan troglodytes,Pan,Homininae,Hominidae,Primates,160,254
162,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,160,254
163,Canis lupus dingo,Canis,,Canidae,Carnivora,160,254
164,Callorhinus ursinus,Callorhinus,,Otariidae,Carnivora,159,254
165,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,159,254
166,Vulpes lagopus,Vulpes,,Canidae,Carnivora,159,254
167,Vulpes vulpes,Vulpes,,Canidae,Carnivora,159,254
168,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,159,254
169,Odobenus rosmarus divergens,Odobenus,,Odobenidae,Carnivora,159,254
170,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,159,254
171,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,159,254
172,Zalophus californianus,Zalophus,,Otariidae,Carnivora,159,254
173,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,158,254
174,Mirounga angustirostris,Mirounga,Monachinae,Phocidae,Carnivora,158,254
175,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,158,254
176,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,158,254
177,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,158,254
178,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,157,254
179,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,157,254
180,Canis lupus familiaris,Canis,,Canidae,Carnivora,157,254
181,Homo sapiens,Homo,Homininae,Hominidae,Primates,157,254
182,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,157,254
183,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,157,254
184,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,157,254
185,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,157,254
186,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,157,254
187,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,157,254
188,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,156,254
189,Phoca vitulina,Phoca,Phocinae,Phocidae,Carnivora,156,254
190,Halichoerus grypus,Halichoerus,Phocinae,Phocidae,Carnivora,156,254
191,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,156,254
192,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,155,254
193,Cavia porcellus,Cavia,,Caviidae,Rodentia,154,254
194,Aotus nancymaae,Aotus,,Aotidae,Primates,154,254
195,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,153,254
196,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,153,254
197,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,153,254
198,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,152,254
199,Carlito syrichta,Carlito,,Tarsiidae,Primates,152,254
200,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,152,254
201,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,152,254
202,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,152,254
203,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,151,254
204,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,151,254
205,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,151,254
206,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,149,254
207,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,147,254
208,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,144,254
209,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,143,254
210,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,140,254
