,species,genus,subfamily,family,order,Match,Maximum Possible
157,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,65,125
158,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,65,125
159,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,65,125
160,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,65,125
161,Octodon degus,Octodon,,Octodontidae,Rodentia,64,125
162,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,64,125
163,Manis pentadactyla,Manis,,Manidae,Pholidota,64,125
164,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,64,125
165,Carlito syrichta,Carlito,,Tarsiidae,Primates,64,125
166,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,63,125
167,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,63,125
168,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,63,125
169,Macaca mulatta,Macaca,Cercopithecinae,Cercopithecidae,Primates,63,125
170,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,63,125
171,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,63,125
172,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,63,125
173,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,63,125
174,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,63,125
175,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,63,125
176,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,62,125
177,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,62,125
178,Hylobates moloch,Hylobates,,Hylobatidae,Primates,62,125
179,Macaca thibetana thibetana,Macaca,Cercopithecinae,Cercopithecidae,Primates,62,125
180,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,62,125
181,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,62,125
182,Macaca nemestrina,Macaca,Cercopithecinae,Cercopithecidae,Primates,62,125
183,Aotus nancymaae,Aotus,,Aotidae,Primates,61,125
184,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,61,125
185,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,61,125
186,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,61,125
187,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,61,125
188,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,61,125
189,Pan troglodytes,Pan,Homininae,Hominidae,Primates,61,125
190,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,61,125
191,Pan paniscus,Pan,Homininae,Hominidae,Primates,61,125
192,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,61,125
193,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,61,125
194,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,61,125
195,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,61,125
196,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,61,125
197,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,61,125
198,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,61,125
199,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,61,125
200,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,60,125
201,Molossus molossus,Molossus,,Molossidae,Chiroptera,60,125
202,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,60,125
203,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,60,125
204,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,60,125
205,Homo sapiens,Homo,Homininae,Hominidae,Primates,60,125
206,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,60,125
207,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,59,125
208,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,59,125
209,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,59,125
210,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,58,125
