,species,genus,subfamily,family,order,Match,Maximum Possible
101,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,102,153
102,Piliocolobus tephrosceles,Piliocolobus,Colobinae,Cercopithecidae,Primates,102,153
103,Macaca mulatta,Macaca,Cercopithecinae,Cercopithecidae,Primates,102,153
104,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,102,153
105,Zalophus californianus,Zalophus,,Otariidae,Carnivora,102,153
106,Lemur catta,Lemur,,Lemuridae,Primates,102,153
107,Cavia porcellus,Cavia,,Caviidae,Rodentia,102,153
108,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,102,153
109,Phoca vitulina,Phoca,Phocinae,Phocidae,Carnivora,102,153
110,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,102,153
111,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,102,153
112,Camelus ferus,Camelus,,Camelidae,Artiodactyla,102,153
113,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,101,153
114,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,101,153
115,Canis lupus dingo,Canis,,Canidae,Carnivora,101,153
116,Mirounga angustirostris,Mirounga,Monachinae,Phocidae,Carnivora,101,153
117,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,101,153
118,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,101,153
119,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,101,153
120,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,101,153
121,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,101,153
122,Canis lupus familiaris,Canis,,Canidae,Carnivora,100,153
123,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,100,153
124,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,100,153
125,Suricata suricatta,Suricata,,Herpestidae,Carnivora,100,153
126,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,100,153
127,Ochotona curzoniae,Ochotona,,Ochotonidae,Lagomorpha,100,153
128,Halichoerus grypus,Halichoerus,Phocinae,Phocidae,Carnivora,100,153
129,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,100,153
130,Molossus molossus,Molossus,,Molossidae,Chiroptera,100,153
131,Vulpes lagopus,Vulpes,,Canidae,Carnivora,100,153
132,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,100,153
133,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,100,153
134,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,100,153
135,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,100,153
136,Equus caballus,Equus,,Equidae,Perissodactyla,100,153
137,Vulpes vulpes,Vulpes,,Canidae,Carnivora,100,153
138,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,100,153
139,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,99,153
140,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,99,153
141,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,99,153
142,Manis pentadactyla,Manis,,Manidae,Pholidota,99,153
143,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,99,153
144,Propithecus coquereli,Propithecus,,Indriidae,Primates,99,153
145,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,99,153
146,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,99,153
147,Equus asinus,Equus,,Equidae,Perissodactyla,99,153
148,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,99,153
149,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,99,153
150,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,99,153
151,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,99,153
152,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,99,153
153,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,98,153
154,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,98,153
155,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,98,153
156,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,98,153
157,Castor canadensis,Castor,,Castoridae,Rodentia,98,153
158,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,98,153
159,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,98,153
160,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,98,153
161,Equus quagga,Equus,,Equidae,Perissodactyla,98,153
162,Mus caroli,Mus,Murinae,Muridae,Rodentia,97,153
163,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,97,153
164,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,97,153
165,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,97,153
166,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,97,153
167,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,97,153
168,Ochotona princeps,Ochotona,,Ochotonidae,Lagomorpha,97,153
169,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,96,153
170,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,96,153
171,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,96,153
172,Mus musculus,Mus,Murinae,Muridae,Rodentia,95,153
173,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,95,153
174,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,95,153
175,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,95,153
176,Otolemur garnettii,Otolemur,,Galagidae,Primates,95,153
177,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,95,153
178,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,94,153
179,Balaenoptera musculus,Balaenoptera,,Balaenopteridae,Artiodactyla,94,153
180,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,93,153
181,Octodon degus,Octodon,,Octodontidae,Rodentia,93,153
182,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,93,153
183,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,93,153
184,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,93,153
185,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,92,153
186,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,92,153
187,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,92,153
188,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,92,153
189,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,92,153
190,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,92,153
191,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,92,153
192,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,91,153
193,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,91,153
194,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,90,153
195,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,90,153
196,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,90,153
197,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,90,153
198,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,90,153
199,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,90,153
200,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,90,153
201,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,90,153
202,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,89,153
203,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,89,153
204,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,88,153
205,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,88,153
206,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,88,153
207,Carlito syrichta,Carlito,,Tarsiidae,Primates,87,153
208,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,86,153
209,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,86,153
210,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,86,153
