,species,genus,subfamily,family,order,Match,Maximum Possible
0,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,145,188
1,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,145,188
2,Moschus berezovskii,Moschus,,Moschidae,Artiodactyla,145,188
3,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,143,188
4,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,143,188
5,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,143,188
6,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,143,188
7,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,142,188
8,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,141,188
9,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,140,188
10,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,140,188
11,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,140,188
12,Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,140,188
13,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,140,188
14,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,140,188
15,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,139,188
16,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,138,188
17,Equus asinus,Equus,,Equidae,Perissodactyla,135,188
18,Equus quagga,Equus,,Equidae,Perissodactyla,135,188
19,Equus caballus,Equus,,Equidae,Perissodactyla,134,188
20,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,131,188
21,Lemur catta,Lemur,,Lemuridae,Primates,130,188
22,Lutra lutra,Lutra,Lutrinae,Mustelidae,Carnivora,130,188
23,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,130,188
24,Propithecus coquereli,Propithecus,,Indriidae,Primates,129,188
25,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,129,188
26,Meles meles,Meles,Melinae,Mustelidae,Carnivora,129,188
27,Neogale vison,Neogale,Mustelinae,Mustelidae,Carnivora,129,188
28,Mustela erminea,Mustela,Mustelinae,Mustelidae,Carnivora,129,188
29,Mustela lutreola,Mustela,Mustelinae,Mustelidae,Carnivora,129,188
30,Mustela nigripes,Mustela,Mustelinae,Mustelidae,Carnivora,129,188
31,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,129,188
32,Lontra canadensis,Lontra,Lutrinae,Mustelidae,Carnivora,128,188
33,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,128,188
34,Piliocolobus tephrosceles,Piliocolobus,Colobinae,Cercopithecidae,Primates,128,188
35,Odobenus rosmarus divergens,Odobenus,,Odobenidae,Carnivora,128,188
36,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,128,188
37,Ochotona curzoniae,Ochotona,,Ochotonidae,Lagomorpha,128,188
38,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,128,188
39,Suricata suricatta,Suricata,,Herpestidae,Carnivora,128,188
40,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,128,188
41,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,128,188
42,Ochotona princeps,Ochotona,,Ochotonidae,Lagomorpha,128,188
43,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,128,188
44,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,127,188
45,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,127,188
46,Neofelis nebulosa,Neofelis,Pantherinae,Felidae,Carnivora,127,188
47,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,127,188
48,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,127,188
49,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,126,188
50,Prionailurus viverrinus,Prionailurus,Felinae,Felidae,Carnivora,126,188
51,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,126,188
52,Acinonyx jubatus,Acinonyx,Felinae,Felidae,Carnivora,126,188
53,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,126,188
54,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,126,188
55,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,126,188
56,Sus scrofa,Sus,,Suidae,Artiodactyla,126,188
57,Panthera pardus,Panthera,Pantherinae,Felidae,Carnivora,126,188
58,Lynx canadensis,Lynx,Felinae,Felidae,Carnivora,126,188
59,Lynx rufus,Lynx,Felinae,Felidae,Carnivora,126,188
60,Prionailurus bengalensis,Prionailurus,Felinae,Felidae,Carnivora,126,188
61,Felis catus,Felis,Felinae,Felidae,Carnivora,126,188
62,Leopardus geoffroyi,Leopardus,Felinae,Felidae,Carnivora,126,188
63,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,126,188
64,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,126,188
65,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,126,188
66,Ursus americanus,Ursus,,Ursidae,Carnivora,125,188
67,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,125,188
68,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,125,188
69,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,125,188
70,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,125,188
71,Ursus arctos,Ursus,,Ursidae,Carnivora,125,188
72,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,125,188
73,Ursus maritimus,Ursus,,Ursidae,Carnivora,125,188
