,species,genus,subfamily,family,order,Match,Maximum Possible
129,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,127,183
130,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,127,183
131,Otolemur garnettii,Otolemur,,Galagidae,Primates,127,183
132,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,127,183
133,Ursus arctos,Ursus,,Ursidae,Carnivora,127,183
134,Macaca thibetana thibetana,Macaca,Cercopithecinae,Cercopithecidae,Primates,127,183
135,Ursus americanus,Ursus,,Ursidae,Carnivora,127,183
136,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,127,183
137,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,127,183
138,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,127,183
139,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,127,183
140,Panthera pardus,Panthera,Pantherinae,Felidae,Carnivora,127,183
141,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,127,183
142,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,127,183
143,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,127,183
144,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,126,183
145,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,126,183
146,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,126,183
147,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,126,183
148,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,126,183
149,Molossus molossus,Molossus,,Molossidae,Chiroptera,126,183
150,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,126,183
151,Zalophus californianus,Zalophus,,Otariidae,Carnivora,126,183
152,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,126,183
153,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,126,183
154,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,126,183
155,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,126,183
156,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,125,183
157,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,125,183
158,Suricata suricatta,Suricata,,Herpestidae,Carnivora,125,183
159,Octodon degus,Octodon,,Octodontidae,Rodentia,125,183
160,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,125,183
161,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,125,183
162,Hylobates moloch,Hylobates,,Hylobatidae,Primates,125,183
163,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,125,183
164,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,125,183
165,Pan paniscus,Pan,Homininae,Hominidae,Primates,124,183
166,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,124,183
167,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,124,183
168,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,124,183
169,Pan troglodytes,Pan,Homininae,Hominidae,Primates,124,183
170,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,124,183
171,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,124,183
172,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,124,183
173,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,124,183
174,Hyaena hyaena,Hyaena,,Hyaenidae,Carnivora,124,183
175,Macaca nemestrina,Macaca,Cercopithecinae,Cercopithecidae,Primates,124,183
176,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,123,183
177,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,123,183
