,species,genus,subfamily,family,order,Match,Maximum Possible
84,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,153,251
85,Mustela lutreola,Mustela,Mustelinae,Mustelidae,Carnivora,153,251
86,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,153,251
87,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,153,251
88,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,153,251
89,Hylobates moloch,Hylobates,,Hylobatidae,Primates,152,251
90,Prionailurus bengalensis,Prionailurus,Felinae,Felidae,Carnivora,152,251
91,Lutra lutra,Lutra,Lutrinae,Mustelidae,Carnivora,152,251
92,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,152,251
93,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,152,251
94,Lynx rufus,Lynx,Felinae,Felidae,Carnivora,152,251
95,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,152,251
96,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,152,251
97,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,152,251
98,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,152,251
99,Eumetopias jubatus,Eumetopias,,Otariidae,Carnivora,152,251
100,Felis catus,Felis,Felinae,Felidae,Carnivora,152,251
101,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,152,251
102,Acinonyx jubatus,Acinonyx,Felinae,Felidae,Carnivora,152,251
103,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,152,251
104,Ochotona princeps,Ochotona,,Ochotonidae,Lagomorpha,152,251
105,Lynx canadensis,Lynx,Felinae,Felidae,Carnivora,152,251
106,Neofelis nebulosa,Neofelis,Pantherinae,Felidae,Carnivora,152,251
107,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,152,251
108,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,152,251
109,Prionailurus viverrinus,Prionailurus,Felinae,Felidae,Carnivora,152,251
110,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,151,251
111,Marmota marmota marmota,Marmota,Xerinae,Sciuridae,Rodentia,151,251
112,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,151,251
113,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,151,251
114,Halichoerus grypus,Halichoerus,Phocinae,Phocidae,Carnivora,151,251
115,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,151,251
116,Homo sapiens,Homo,Homininae,Hominidae,Primates,151,251
117,Callorhinus ursinus,Callorhinus,,Otariidae,Carnivora,151,251
118,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,151,251
119,Octodon degus,Octodon,,Octodontidae,Rodentia,151,251
120,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,151,251
121,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,151,251
122,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,151,251
123,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,151,251
124,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,151,251
125,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,151,251
126,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,151,251
127,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,150,251
128,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,150,251
129,Lontra canadensis,Lontra,Lutrinae,Mustelidae,Carnivora,150,251
130,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,150,251
131,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,150,251
132,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,150,251
133,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,150,251
134,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,150,251
135,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,150,251
136,Zalophus californianus,Zalophus,,Otariidae,Carnivora,150,251
137,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,150,251
138,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,150,251
