,species,genus,subfamily,family,order,Match,Maximum Possible
150,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,146,231
151,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,145,231
152,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,145,231
153,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,145,231
154,Aotus nancymaae,Aotus,,Aotidae,Primates,145,231
155,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,145,231
156,Canis lupus dingo,Canis,,Canidae,Carnivora,145,231
157,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,144,231
158,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,144,231
159,Phoca vitulina,Phoca,Phocinae,Phocidae,Carnivora,144,231
160,Otolemur garnettii,Otolemur,,Galagidae,Primates,144,231
161,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,144,231
162,Canis lupus familiaris,Canis,,Canidae,Carnivora,144,231
163,Halichoerus grypus,Halichoerus,Phocinae,Phocidae,Carnivora,144,231
164,Homo sapiens,Homo,Homininae,Hominidae,Primates,144,231
165,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,143,231
166,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,143,231
167,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,143,231
168,Cavia porcellus,Cavia,,Caviidae,Rodentia,143,231
169,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,143,231
170,Carlito syrichta,Carlito,,Tarsiidae,Primates,142,231
171,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,142,231
172,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,142,231
173,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,142,231
174,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,142,231
175,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,142,231
176,Zalophus californianus,Zalophus,,Otariidae,Carnivora,142,231
177,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,142,231
178,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,142,231
179,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,142,231
180,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,142,231
181,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,141,231
182,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,141,231
183,Molossus molossus,Molossus,,Molossidae,Chiroptera,141,231
184,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,141,231
185,Mus musculus,Mus,Murinae,Muridae,Rodentia,141,231
186,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,141,231
187,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,141,231
188,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,141,231
189,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,141,231
190,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,141,231
191,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,140,231
192,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,140,231
193,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,140,231
194,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,140,231
195,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,140,231
196,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,139,231
197,Cricetulus griseus,Cricetulus,Cricetinae,Cricetidae,Rodentia,139,231
198,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,138,231
199,Octodon degus,Octodon,,Octodontidae,Rodentia,138,231
200,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,138,231
201,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,137,231
202,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,136,231
203,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,136,231
204,Mus caroli,Mus,Murinae,Muridae,Rodentia,135,231
205,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,135,231
206,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,134,231
207,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,134,231
208,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,134,231
209,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,131,231
210,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,130,231
